onset	duration	value	trial_type	sample
12.809	0.0	111	MI_read_CN_pie	12809
18.758	0.0	112	ME_read_CN_pie	18758
25.525	0.0	51	MI_write_EN_a	25525
31.475	0.0	52	ME_write_EN_a	31475
39.191	0.0	121	MI_read_CN_na	39191
45.141	0.0	122	ME_read_CN_na	45141
51.508	0.0	21	MI_write_CN_shu	51508
57.458	0.0	22	ME_write_CN_shu	57458
64.258	0.0	61	MI_write_EN_b	64258
70.207	0.0	62	ME_write_EN_b	70207
77.007	0.0	81	MI_write_EN_d	77007
82.957	0.0	82	ME_write_EN_d	82957
89.591	0.0	141	MI_read_EN_b	89591
95.541	0.0	142	ME_read_EN_b	95541
102.107	0.0	31	MI_write_CN_pie	102107
108.057	0.0	32	ME_write_CN_pie	108057
114.874	0.0	71	MI_write_EN_c	114874
120.824	0.0	72	ME_write_EN_c	120824
127.474	0.0	11	MI_write_CN_heng	127474
133.423	0.0	12	ME_write_CN_heng	133423
139.707	0.0	131	MI_read_EN_a	139707
145.657	0.0	132	ME_read_EN_a	145657
152.206	0.0	91	MI_read_CN_heng	152206
158.156	0.0	92	ME_read_CN_heng	158156
164.656	0.0	41	MI_write_CN_na	164656
170.606	0.0	42	ME_write_CN_na	170606
177.373	0.0	161	MI_read_EN_d	177373
183.323	0.0	162	ME_read_EN_d	183323
189.856	0.0	151	MI_read_EN_c	189856
195.806	0.0	152	ME_read_EN_c	195806
202.256	0.0	101	MI_read_CN_shu	202256
208.206	0.0	102	ME_read_CN_shu	208206
214.772	0.0	121	MI_read_CN_na	214772
220.722	0.0	122	ME_read_CN_na	220722
227.472	0.0	131	MI_read_EN_a	227472
233.422	0.0	132	ME_read_EN_a	233422
239.889	0.0	31	MI_write_CN_pie	239889
245.839	0.0	32	ME_write_CN_pie	245839
252.722	0.0	151	MI_read_EN_c	252722
258.672	0.0	152	ME_read_EN_c	258672
265.055	0.0	91	MI_read_CN_heng	265055
271.005	0.0	92	ME_read_CN_heng	271005
277.672	0.0	61	MI_write_EN_b	277672
283.622	0.0	62	ME_write_EN_b	283622
290.455	0.0	41	MI_write_CN_na	290455
296.405	0.0	42	ME_write_CN_na	296405
303.588	0.0	101	MI_read_CN_shu	303588
309.538	0.0	102	ME_read_CN_shu	309538
316.704	0.0	11	MI_write_CN_heng	316704
322.654	0.0	12	ME_write_CN_heng	322654
329.271	0.0	161	MI_read_EN_d	329271
335.221	0.0	162	ME_read_EN_d	335221
341.871	0.0	81	MI_write_EN_d	341871
347.821	0.0	82	ME_write_EN_d	347821
354.504	0.0	21	MI_write_CN_shu	354504
360.454	0.0	22	ME_write_CN_shu	360454
367.121	0.0	111	MI_read_CN_pie	367121
373.07	0.0	112	ME_read_CN_pie	373070
379.687	0.0	71	MI_write_EN_c	379687
385.637	0.0	72	ME_write_EN_c	385637
392.454	0.0	51	MI_write_EN_a	392454
398.403	0.0	52	ME_write_EN_a	398403
404.97	0.0	141	MI_read_EN_b	404970
410.92	0.0	142	ME_read_EN_b	410920
