onset	duration	value	trial_type	sample
29.279	0.0	141	MI_read_EN_b	29279
35.229	0.0	142	ME_read_EN_b	35229
42.646	0.0	161	MI_read_EN_d	42646
48.596	0.0	162	ME_read_EN_d	48596
55.929	0.0	41	MI_write_CN_na	55929
61.879	0.0	42	ME_write_CN_na	61879
68.995	0.0	61	MI_write_EN_b	68995
74.945	0.0	62	ME_write_EN_b	74945
82.195	0.0	91	MI_read_CN_heng	82195
88.145	0.0	92	ME_read_CN_heng	88145
95.078	0.0	151	MI_read_EN_c	95078
101.028	0.0	152	ME_read_EN_c	101028
108.361	0.0	131	MI_read_EN_a	108361
114.311	0.0	132	ME_read_EN_a	114311
121.194	0.0	111	MI_read_CN_pie	121194
127.145	0.0	112	ME_read_CN_pie	127145
134.227	0.0	51	MI_write_EN_a	134227
140.177	0.0	52	ME_write_EN_a	140177
147.077	0.0	71	MI_write_EN_c	147077
153.027	0.0	72	ME_write_EN_c	153027
159.81	0.0	21	MI_write_CN_shu	159810
165.76	0.0	22	ME_write_CN_shu	165760
172.294	0.0	81	MI_write_EN_d	172294
178.243	0.0	82	ME_write_EN_d	178243
185.028	0.0	101	MI_read_CN_shu	185028
190.977	0.0	102	ME_read_CN_shu	190977
198.18	0.0	121	MI_read_CN_na	198180
204.126	0.0	122	ME_read_CN_na	204126
211.126	0.0	11	MI_write_CN_heng	211126
217.076	0.0	12	ME_write_CN_heng	217076
224.193	0.0	31	MI_write_CN_pie	224193
230.143	0.0	32	ME_write_CN_pie	230143
237.026	0.0	131	MI_read_EN_a	237026
242.976	0.0	132	ME_read_EN_a	242976
249.66	0.0	61	MI_write_EN_b	249660
255.626	0.0	62	ME_write_EN_b	255626
262.41	0.0	41	MI_write_CN_na	262410
268.359	0.0	42	ME_write_CN_na	268359
275.209	0.0	21	MI_write_CN_shu	275209
281.159	0.0	22	ME_write_CN_shu	281159
287.859	0.0	111	MI_read_CN_pie	287859
293.808	0.0	112	ME_read_CN_pie	293808
300.508	0.0	31	MI_write_CN_pie	300508
306.458	0.0	32	ME_write_CN_pie	306458
313.158	0.0	101	MI_read_CN_shu	313158
319.109	0.0	102	ME_read_CN_shu	319109
326.026	0.0	51	MI_write_EN_a	326026
331.975	0.0	52	ME_write_EN_a	331975
339.908	0.0	91	MI_read_CN_heng	339908
345.858	0.0	92	ME_read_CN_heng	345858
352.724	0.0	161	MI_read_EN_d	352724
358.676	0.0	162	ME_read_EN_d	358676
365.574	0.0	121	MI_read_CN_na	365574
371.524	0.0	122	ME_read_CN_na	371524
378.274	0.0	151	MI_read_EN_c	378274
384.224	0.0	152	ME_read_EN_c	384224
391.157	0.0	81	MI_write_EN_d	391157
397.107	0.0	82	ME_write_EN_d	397107
404.857	0.0	141	MI_read_EN_b	404857
410.807	0.0	142	ME_read_EN_b	410807
417.807	0.0	71	MI_write_EN_c	417807
423.757	0.0	72	ME_write_EN_c	423757
430.54	0.0	11	MI_write_CN_heng	430540
436.49	0.0	12	ME_write_CN_heng	436490
