onset	duration	value	trial_type	sample
7.939	0.0	91	MI_read_CN_heng	7939
13.888	0.0	92	ME_read_CN_heng	13888
20.505	0.0	111	MI_read_CN_pie	20505
26.455	0.0	112	ME_read_CN_pie	26455
32.905	0.0	51	MI_write_EN_a	32905
38.855	0.0	52	ME_write_EN_a	38855
45.455	0.0	41	MI_write_CN_na	45455
51.404	0.0	42	ME_write_CN_na	51404
57.754	0.0	61	MI_write_EN_b	57754
63.704	0.0	62	ME_write_EN_b	63704
70.037	0.0	81	MI_write_EN_d	70037
75.988	0.0	82	ME_write_EN_d	75988
82.604	0.0	141	MI_read_EN_b	82604
88.554	0.0	142	ME_read_EN_b	88554
95.038	0.0	131	MI_read_EN_a	95038
100.987	0.0	132	ME_read_EN_a	100987
107.854	0.0	11	MI_write_CN_heng	107854
113.804	0.0	12	ME_write_CN_heng	113804
120.17	0.0	21	MI_write_CN_shu	120170
126.12	0.0	22	ME_write_CN_shu	126120
132.687	0.0	71	MI_write_EN_c	132687
138.637	0.0	72	ME_write_EN_c	138637
145.053	0.0	151	MI_read_EN_c	145053
151.003	0.0	152	ME_read_EN_c	151003
157.553	0.0	161	MI_read_EN_d	157553
163.503	0.0	162	ME_read_EN_d	163503
170.186	0.0	101	MI_read_CN_shu	170186
176.137	0.0	102	ME_read_CN_shu	176137
182.653	0.0	121	MI_read_CN_na	182653
188.603	0.0	122	ME_read_CN_na	188603
195.453	0.0	31	MI_write_CN_pie	195453
201.403	0.0	32	ME_write_CN_pie	201403
207.786	0.0	141	MI_read_EN_b	207786
213.736	0.0	142	ME_read_EN_b	213736
220.686	0.0	161	MI_read_EN_d	220686
226.635	0.0	162	ME_read_EN_d	226635
233.152	0.0	91	MI_read_CN_heng	233152
239.102	0.0	92	ME_read_CN_heng	239102
245.885	0.0	41	MI_write_CN_na	245885
251.836	0.0	42	ME_write_CN_na	251836
258.135	0.0	131	MI_read_EN_a	258135
264.085	0.0	132	ME_read_EN_a	264085
270.702	0.0	31	MI_write_CN_pie	270702
276.651	0.0	32	ME_write_CN_pie	276651
283.168	0.0	51	MI_write_EN_a	283168
289.118	0.0	52	ME_write_EN_a	289118
295.535	0.0	71	MI_write_EN_c	295535
301.485	0.0	72	ME_write_EN_c	301485
307.851	0.0	151	MI_read_EN_c	307851
313.801	0.0	152	ME_read_EN_c	313801
320.368	0.0	61	MI_write_EN_b	320368
326.317	0.0	62	ME_write_EN_b	326317
332.901	0.0	121	MI_read_CN_na	332901
338.851	0.0	122	ME_read_CN_na	338851
345.334	0.0	111	MI_read_CN_pie	345334
351.284	0.0	112	ME_read_CN_pie	351284
357.884	0.0	11	MI_write_CN_heng	357884
363.834	0.0	12	ME_write_CN_heng	363834
370.384	0.0	21	MI_write_CN_shu	370384
376.334	0.0	22	ME_write_CN_shu	376334
384.383	0.0	81	MI_write_EN_d	384383
390.333	0.0	82	ME_write_EN_d	390333
396.95	0.0	101	MI_read_CN_shu	396950
402.9	0.0	102	ME_read_CN_shu	402900
