onset	duration	value	trial_type	sample
18.165	0.0	131	MI_read_EN_a	18165
24.115	0.0	132	ME_read_EN_a	24115
32.465	0.0	101	MI_read_CN_shu	32465
38.415	0.0	102	ME_read_CN_shu	38415
45.365	0.0	151	MI_read_EN_c	45365
51.315	0.0	152	ME_read_EN_c	51315
61.165	0.0	121	MI_read_CN_na	61165
67.115	0.0	122	ME_read_CN_na	67115
74.531	0.0	91	MI_read_CN_heng	74531
80.481	0.0	92	ME_read_CN_heng	80481
87.248	0.0	51	MI_write_EN_a	87248
93.198	0.0	52	ME_write_EN_a	93198
104.464	0.0	161	MI_read_EN_d	104464
110.414	0.0	162	ME_read_EN_d	110414
117.047	0.0	41	MI_write_CN_na	117047
122.997	0.0	42	ME_write_CN_na	122997
129.78	0.0	81	MI_write_EN_d	129780
135.73	0.0	82	ME_write_EN_d	135730
142.33	0.0	11	MI_write_CN_heng	142330
148.28	0.0	12	ME_write_CN_heng	148280
160.18	0.0	21	MI_write_CN_shu	160180
166.13	0.0	22	ME_write_CN_shu	166130
176.48	0.0	111	MI_read_CN_pie	176480
182.43	0.0	112	ME_read_CN_pie	182430
191.513	0.0	61	MI_write_EN_b	191513
197.463	0.0	62	ME_write_EN_b	197463
204.129	0.0	71	MI_write_EN_c	204129
210.079	0.0	72	ME_write_EN_c	210079
216.613	0.0	141	MI_read_EN_b	216613
222.562	0.0	142	ME_read_EN_b	222562
229.162	0.0	31	MI_write_CN_pie	229162
235.112	0.0	32	ME_write_CN_pie	235112
245.046	0.0	81	MI_write_EN_d	245046
250.995	0.0	82	ME_write_EN_d	250995
257.595	0.0	121	MI_read_CN_na	257595
263.545	0.0	122	ME_read_CN_na	263545
270.128	0.0	111	MI_read_CN_pie	270128
276.078	0.0	112	ME_read_CN_pie	276078
292.362	0.0	91	MI_read_CN_heng	292362
298.311	0.0	92	ME_read_CN_heng	298311
304.761	0.0	21	MI_write_CN_shu	304761
310.711	0.0	22	ME_write_CN_shu	310711
317.245	0.0	161	MI_read_EN_d	317245
323.194	0.0	162	ME_read_EN_d	323194
335.177	0.0	41	MI_write_CN_na	335177
341.127	0.0	42	ME_write_CN_na	341127
353.244	0.0	101	MI_read_CN_shu	353244
359.194	0.0	102	ME_read_CN_shu	359194
365.711	0.0	141	MI_read_EN_b	365711
371.661	0.0	142	ME_read_EN_b	371661
378.127	0.0	71	MI_write_EN_c	378127
384.077	0.0	72	ME_write_EN_c	384077
391.11	0.0	51	MI_write_EN_a	391110
397.06	0.0	52	ME_write_EN_a	397060
403.527	0.0	11	MI_write_CN_heng	403527
409.477	0.0	12	ME_write_CN_heng	409477
416.226	0.0	61	MI_write_EN_b	416226
422.176	0.0	62	ME_write_EN_b	422176
428.976	0.0	31	MI_write_CN_pie	428976
434.926	0.0	32	ME_write_CN_pie	434926
441.56	0.0	131	MI_read_EN_a	441560
447.509	0.0	132	ME_read_EN_a	447509
454.093	0.0	151	MI_read_EN_c	454093
460.043	0.0	152	ME_read_EN_c	460043
