onset	duration	value	trial_type	sample
32.827	0.0	121	MI_read_CN_na	32827
38.764	0.0	122	ME_read_CN_na	38764
46.364	0.0	31	MI_write_CN_pie	46364
52.314	0.0	32	ME_write_CN_pie	52314
60.397	0.0	51	MI_write_EN_a	60397
66.346	0.0	52	ME_write_EN_a	66346
74.78	0.0	61	MI_write_EN_b	74780
80.729	0.0	62	ME_write_EN_b	80729
89.563	0.0	111	MI_read_CN_pie	89563
95.512	0.0	112	ME_read_CN_pie	95512
103.813	0.0	101	MI_read_CN_shu	103813
109.762	0.0	102	ME_read_CN_shu	109762
117.962	0.0	141	MI_read_EN_b	117962
123.912	0.0	142	ME_read_EN_b	123912
131.662	0.0	11	MI_write_CN_heng	131662
137.612	0.0	12	ME_write_CN_heng	137612
146.395	0.0	151	MI_read_EN_c	146395
152.345	0.0	152	ME_read_EN_c	152345
159.578	0.0	81	MI_write_EN_d	159578
165.528	0.0	82	ME_write_EN_d	165528
173.445	0.0	161	MI_read_EN_d	173445
179.394	0.0	162	ME_read_EN_d	179394
190.178	0.0	21	MI_write_CN_shu	190178
196.128	0.0	22	ME_write_CN_shu	196128
203.711	0.0	131	MI_read_EN_a	203711
209.661	0.0	132	ME_read_EN_a	209661
220.078	0.0	91	MI_read_CN_heng	220078
226.027	0.0	92	ME_read_CN_heng	226027
236.944	0.0	71	MI_write_EN_c	236944
242.894	0.0	72	ME_write_EN_c	242894
252.027	0.0	41	MI_write_CN_na	252027
257.977	0.0	42	ME_write_CN_na	257977
265.277	0.0	81	MI_write_EN_d	265277
271.226	0.0	82	ME_write_EN_d	271226
285.76	0.0	11	MI_write_CN_heng	285760
291.71	0.0	12	ME_write_CN_heng	291710
305.509	0.0	71	MI_write_EN_c	305509
311.46	0.0	72	ME_write_EN_c	311460
324.226	0.0	131	MI_read_EN_a	324226
330.176	0.0	132	ME_read_EN_a	330176
342.175	0.0	51	MI_write_EN_a	342175
348.126	0.0	52	ME_write_EN_a	348126
361.842	0.0	151	MI_read_EN_c	361842
367.792	0.0	152	ME_read_EN_c	367792
379.075	0.0	61	MI_write_EN_b	379075
385.025	0.0	62	ME_write_EN_b	385025
399.041	0.0	161	MI_read_EN_d	399041
404.991	0.0	162	ME_read_EN_d	404991
417.908	0.0	21	MI_write_CN_shu	417908
423.857	0.0	22	ME_write_CN_shu	423857
437.757	0.0	91	MI_read_CN_heng	437757
443.707	0.0	92	ME_read_CN_heng	443707
457.707	0.0	121	MI_read_CN_na	457707
463.657	0.0	122	ME_read_CN_na	463657
471.423	0.0	141	MI_read_EN_b	471423
477.373	0.0	142	ME_read_EN_b	477373
492.073	0.0	101	MI_read_CN_shu	492073
498.023	0.0	102	ME_read_CN_shu	498023
510.573	0.0	41	MI_write_CN_na	510573
516.523	0.0	42	ME_write_CN_na	516523
523.923	0.0	111	MI_read_CN_pie	523923
529.873	0.0	112	ME_read_CN_pie	529873
542.756	0.0	31	MI_write_CN_pie	542756
548.706	0.0	32	ME_write_CN_pie	548706
