onset	duration	value	trial_type	sample
11.664	0.0	41	MI_write_CN_na	11664
17.613	0.0	42	ME_write_CN_na	17613
26.629	0.0	51	MI_write_EN_a	26629
32.579	0.0	52	ME_write_EN_a	32579
40.029	0.0	131	MI_read_EN_a	40029
45.979	0.0	132	ME_read_EN_a	45979
54.546	0.0	101	MI_read_CN_shu	54546
60.496	0.0	102	ME_read_CN_shu	60496
70.512	0.0	141	MI_read_EN_b	70512
76.462	0.0	142	ME_read_EN_b	76462
84.562	0.0	81	MI_write_EN_d	84562
90.512	0.0	82	ME_write_EN_d	90512
99.628	0.0	61	MI_write_EN_b	99628
105.578	0.0	62	ME_write_EN_b	105578
117.128	0.0	121	MI_read_CN_na	117128
123.078	0.0	122	ME_read_CN_na	123078
132.528	0.0	161	MI_read_EN_d	132528
138.478	0.0	162	ME_read_EN_d	138478
146.344	0.0	31	MI_write_CN_pie	146344
152.294	0.0	32	ME_write_CN_pie	152294
160.827	0.0	151	MI_read_EN_c	160827
166.777	0.0	152	ME_read_EN_c	166777
175.344	0.0	91	MI_read_CN_heng	175344
181.294	0.0	92	ME_read_CN_heng	181294
189.777	0.0	71	MI_write_EN_c	189777
195.727	0.0	72	ME_write_EN_c	195727
203.66	0.0	11	MI_write_CN_heng	203660
209.61	0.0	12	ME_write_CN_heng	209610
219.593	0.0	111	MI_read_CN_pie	219593
225.543	0.0	112	ME_read_CN_pie	225543
232.86	0.0	21	MI_write_CN_shu	232860
238.809	0.0	22	ME_write_CN_shu	238809
247.643	0.0	121	MI_read_CN_na	247643
253.593	0.0	122	ME_read_CN_na	253593
261.543	0.0	111	MI_read_CN_pie	261543
267.492	0.0	112	ME_read_CN_pie	267492
288.426	0.0	161	MI_read_EN_d	288426
294.375	0.0	162	ME_read_EN_d	294375
301.342	0.0	61	MI_write_EN_b	301342
307.292	0.0	62	ME_write_EN_b	307292
314.725	0.0	11	MI_write_CN_heng	314725
320.675	0.0	12	ME_write_CN_heng	320675
327.841	0.0	91	MI_read_CN_heng	327841
333.791	0.0	92	ME_read_CN_heng	333791
343.058	0.0	131	MI_read_EN_a	343058
349.008	0.0	132	ME_read_EN_a	349008
358.308	0.0	41	MI_write_CN_na	358308
364.258	0.0	42	ME_write_CN_na	364258
371.107	0.0	101	MI_read_CN_shu	371107
377.057	0.0	102	ME_read_CN_shu	377057
385.241	0.0	31	MI_write_CN_pie	385241
391.191	0.0	32	ME_write_CN_pie	391191
403.44	0.0	81	MI_write_EN_d	403440
409.39	0.0	82	ME_write_EN_d	409390
416.49	0.0	71	MI_write_EN_c	416490
422.44	0.0	72	ME_write_EN_c	422440
429.207	0.0	141	MI_read_EN_b	429207
435.156	0.0	142	ME_read_EN_b	435156
443.24	0.0	21	MI_write_CN_shu	443240
449.19	0.0	22	ME_write_CN_shu	449190
457.906	0.0	51	MI_write_EN_a	457906
463.856	0.0	52	ME_write_EN_a	463856
476.689	0.0	151	MI_read_EN_c	476689
482.639	0.0	152	ME_read_EN_c	482639
