onset	duration	value	trial_type	sample
12.086	0.0	21	MI_write_CN_shu	12086
18.035	0.0	22	ME_write_CN_shu	18035
24.552	0.0	111	MI_read_CN_pie	24552
30.523	0.0	112	ME_read_CN_pie	30523
38.402	0.0	151	MI_read_EN_c	38402
44.353	0.0	152	ME_read_EN_c	44353
50.718	0.0	31	MI_write_CN_pie	50718
56.668	0.0	32	ME_write_CN_pie	56668
63.418	0.0	91	MI_read_CN_heng	63418
69.368	0.0	92	ME_read_CN_heng	69368
75.618	0.0	131	MI_read_EN_a	75618
81.569	0.0	132	ME_read_EN_a	81569
88.351	0.0	121	MI_read_CN_na	88351
94.301	0.0	122	ME_read_CN_na	94301
100.636	0.0	61	MI_write_EN_b	100636
106.584	0.0	62	ME_write_EN_b	106584
113.251	0.0	101	MI_read_CN_shu	113251
119.201	0.0	102	ME_read_CN_shu	119201
125.751	0.0	71	MI_write_EN_c	125751
131.701	0.0	72	ME_write_EN_c	131701
138.434	0.0	81	MI_write_EN_d	138434
144.385	0.0	82	ME_write_EN_d	144385
150.985	0.0	11	MI_write_CN_heng	150985
156.935	0.0	12	ME_write_CN_heng	156935
165.567	0.0	51	MI_write_EN_a	165567
171.517	0.0	52	ME_write_EN_a	171517
177.883	0.0	141	MI_read_EN_b	177883
183.833	0.0	142	ME_read_EN_b	183833
190.283	0.0	161	MI_read_EN_d	190283
196.233	0.0	162	ME_read_EN_d	196233
202.701	0.0	41	MI_write_CN_na	202701
208.65	0.0	42	ME_write_CN_na	208650
216.9	0.0	81	MI_write_EN_d	216900
222.849	0.0	82	ME_write_EN_d	222849
229.299	0.0	131	MI_read_EN_a	229299
235.249	0.0	132	ME_read_EN_a	235249
241.915	0.0	101	MI_read_CN_shu	241915
247.865	0.0	102	ME_read_CN_shu	247865
254.349	0.0	21	MI_write_CN_shu	254349
260.299	0.0	22	ME_write_CN_shu	260299
267.082	0.0	71	MI_write_EN_c	267082
273.033	0.0	72	ME_write_EN_c	273033
279.5	0.0	61	MI_write_EN_b	279500
285.449	0.0	62	ME_write_EN_b	285449
293.048	0.0	91	MI_read_CN_heng	293048
298.998	0.0	92	ME_read_CN_heng	298998
306.448	0.0	51	MI_write_EN_a	306448
312.399	0.0	52	ME_write_EN_a	312399
319.132	0.0	111	MI_read_CN_pie	319132
325.082	0.0	112	ME_read_CN_pie	325082
331.616	0.0	41	MI_write_CN_na	331616
337.564	0.0	42	ME_write_CN_na	337564
344.181	0.0	31	MI_write_CN_pie	344181
350.132	0.0	32	ME_write_CN_pie	350132
356.483	0.0	121	MI_read_CN_na	356483
362.43	0.0	122	ME_read_CN_na	362430
368.747	0.0	141	MI_read_EN_b	368747
374.699	0.0	142	ME_read_EN_b	374699
381.18	0.0	161	MI_read_EN_d	381180
387.13	0.0	162	ME_read_EN_d	387130
393.597	0.0	151	MI_read_EN_c	393597
399.548	0.0	152	ME_read_EN_c	399548
406.03	0.0	11	MI_write_CN_heng	406030
411.98	0.0	12	ME_write_CN_heng	411980
