onset	duration	value	trial_type	sample
14.892	0.0	131	MI_read_EN_a	14892
20.841	0.0	132	ME_read_EN_a	20841
27.491	0.0	71	MI_write_EN_c	27491
33.441	0.0	72	ME_write_EN_c	33441
39.758	0.0	121	MI_read_CN_na	39758
45.708	0.0	122	ME_read_CN_na	45708
52.158	0.0	91	MI_read_CN_heng	52158
58.108	0.0	92	ME_read_CN_heng	58108
64.624	0.0	161	MI_read_EN_d	64624
70.574	0.0	162	ME_read_EN_d	70574
76.941	0.0	61	MI_write_EN_b	76941
82.891	0.0	62	ME_write_EN_b	82891
89.391	0.0	51	MI_write_EN_a	89391
95.341	0.0	52	ME_write_EN_a	95341
101.64	0.0	141	MI_read_EN_b	101640
107.59	0.0	142	ME_read_EN_b	107590
114.224	0.0	111	MI_read_CN_pie	114224
120.174	0.0	112	ME_read_CN_pie	120174
126.79	0.0	81	MI_write_EN_d	126790
132.74	0.0	82	ME_write_EN_d	132740
139.057	0.0	101	MI_read_CN_shu	139057
145.006	0.0	102	ME_read_CN_shu	145006
151.673	0.0	151	MI_read_EN_c	151673
157.623	0.0	152	ME_read_EN_c	157623
163.906	0.0	21	MI_write_CN_shu	163906
169.856	0.0	22	ME_write_CN_shu	169856
176.623	0.0	11	MI_write_CN_heng	176623
182.573	0.0	12	ME_write_CN_heng	182573
189.106	0.0	31	MI_write_CN_pie	189106
195.056	0.0	32	ME_write_CN_pie	195056
201.673	0.0	41	MI_write_CN_na	201673
207.622	0.0	42	ME_write_CN_na	207622
214.022	0.0	111	MI_read_CN_pie	214022
219.972	0.0	112	ME_read_CN_pie	219972
226.906	0.0	121	MI_read_CN_na	226906
232.855	0.0	122	ME_read_CN_na	232855
239.655	0.0	161	MI_read_EN_d	239655
245.605	0.0	162	ME_read_EN_d	245605
251.638	0.0	141	MI_read_EN_b	251638
257.588	0.0	142	ME_read_EN_b	257588
264.038	0.0	31	MI_write_CN_pie	264038
269.988	0.0	32	ME_write_CN_pie	269988
276.705	0.0	21	MI_write_CN_shu	276705
282.655	0.0	22	ME_write_CN_shu	282655
289.205	0.0	81	MI_write_EN_d	289205
295.154	0.0	82	ME_write_EN_d	295154
301.738	0.0	91	MI_read_CN_heng	301738
307.688	0.0	92	ME_read_CN_heng	307688
314.204	0.0	131	MI_read_EN_a	314204
320.154	0.0	132	ME_read_EN_a	320154
326.688	0.0	101	MI_read_CN_shu	326688
332.637	0.0	102	ME_read_CN_shu	332637
339.254	0.0	11	MI_write_CN_heng	339254
345.204	0.0	12	ME_write_CN_heng	345204
351.937	0.0	61	MI_write_EN_b	351937
357.887	0.0	62	ME_write_EN_b	357887
365.17	0.0	151	MI_read_EN_c	365170
371.12	0.0	152	ME_read_EN_c	371120
377.62	0.0	71	MI_write_EN_c	377620
383.57	0.0	72	ME_write_EN_c	383570
390.103	0.0	41	MI_write_CN_na	390103
396.053	0.0	42	ME_write_CN_na	396053
402.92	0.0	51	MI_write_EN_a	402920
408.87	0.0	52	ME_write_EN_a	408870
