onset	duration	value	trial_type	sample
22.317	0.0	61	MI_write_EN_b	22317
28.267	0.0	62	ME_write_EN_b	28267
38.867	0.0	111	MI_read_CN_pie	38867
44.817	0.0	112	ME_read_CN_pie	44817
52.05	0.0	161	MI_read_EN_d	52050
58.0	0.0	162	ME_read_EN_d	58000
71.583	0.0	31	MI_write_CN_pie	71583
77.533	0.0	32	ME_write_CN_pie	77533
85.216	0.0	151	MI_read_EN_c	85216
91.166	0.0	152	ME_read_EN_c	91166
98.566	0.0	11	MI_write_CN_heng	98566
104.516	0.0	12	ME_write_CN_heng	104516
118.349	0.0	91	MI_read_CN_heng	118349
124.299	0.0	92	ME_read_CN_heng	124299
131.166	0.0	51	MI_write_EN_a	131166
137.116	0.0	52	ME_write_EN_a	137116
150.565	0.0	121	MI_read_CN_na	150565
156.515	0.0	122	ME_read_CN_na	156515
164.399	0.0	71	MI_write_EN_c	164399
170.349	0.0	72	ME_write_EN_c	170349
181.216	0.0	41	MI_write_CN_na	181216
187.165	0.0	42	ME_write_CN_na	187165
202.382	0.0	21	MI_write_CN_shu	202382
208.331	0.0	22	ME_write_CN_shu	208331
216.665	0.0	141	MI_read_EN_b	216665
222.615	0.0	142	ME_read_EN_b	222615
231.064	0.0	101	MI_read_CN_shu	231064
237.014	0.0	102	ME_read_CN_shu	237014
243.498	0.0	81	MI_write_EN_d	243498
249.447	0.0	82	ME_write_EN_d	249447
258.131	0.0	131	MI_read_EN_a	258131
264.081	0.0	132	ME_read_EN_a	264081
274.964	0.0	161	MI_read_EN_d	274964
280.914	0.0	162	ME_read_EN_d	280914
288.297	0.0	121	MI_read_CN_na	288297
294.247	0.0	122	ME_read_CN_na	294247
305.213	0.0	131	MI_read_EN_a	305213
311.163	0.0	132	ME_read_EN_a	311163
320.897	0.0	21	MI_write_CN_shu	320897
326.846	0.0	22	ME_write_CN_shu	326846
334.196	0.0	81	MI_write_EN_d	334196
340.146	0.0	82	ME_write_EN_d	340146
351.813	0.0	111	MI_read_CN_pie	351813
357.763	0.0	112	ME_read_CN_pie	357763
368.913	0.0	31	MI_write_CN_pie	368913
374.863	0.0	32	ME_write_CN_pie	374863
383.513	0.0	71	MI_write_EN_c	383513
389.463	0.0	72	ME_write_EN_c	389463
401.912	0.0	11	MI_write_CN_heng	401912
407.862	0.0	12	ME_write_CN_heng	407862
414.378	0.0	51	MI_write_EN_a	414378
420.328	0.0	52	ME_write_EN_a	420328
429.845	0.0	151	MI_read_EN_c	429845
435.795	0.0	152	ME_read_EN_c	435795
445.028	0.0	101	MI_read_CN_shu	445028
450.978	0.0	102	ME_read_CN_shu	450978
459.111	0.0	91	MI_read_CN_heng	459111
465.061	0.0	92	ME_read_CN_heng	465061
475.577	0.0	141	MI_read_EN_b	475577
481.527	0.0	142	ME_read_EN_b	481527
490.827	0.0	61	MI_write_EN_b	490827
496.777	0.0	62	ME_write_EN_b	496777
505.194	0.0	41	MI_write_CN_na	505194
511.144	0.0	42	ME_write_CN_na	511144
