onset	duration	value	trial_type	sample
10.233	0.0	161	MI_read_EN_d	10233
16.182	0.0	162	ME_read_EN_d	16182
23.799	0.0	101	MI_read_CN_shu	23799
29.749	0.0	102	ME_read_CN_shu	29749
37.265	0.0	41	MI_write_CN_na	37265
43.215	0.0	42	ME_write_CN_na	43215
50.232	0.0	81	MI_write_EN_d	50232
56.182	0.0	82	ME_write_EN_d	56182
63.082	0.0	21	MI_write_CN_shu	63082
69.032	0.0	22	ME_write_CN_shu	69032
75.898	0.0	31	MI_write_CN_pie	75898
81.848	0.0	32	ME_write_CN_pie	81848
88.398	0.0	141	MI_read_EN_b	88398
94.348	0.0	142	ME_read_EN_b	94348
101.231	0.0	91	MI_read_CN_heng	101231
107.181	0.0	92	ME_read_CN_heng	107181
113.731	0.0	121	MI_read_CN_na	113731
119.681	0.0	122	ME_read_CN_na	119681
126.914	0.0	151	MI_read_EN_c	126914
132.864	0.0	152	ME_read_EN_c	132864
141.097	0.0	61	MI_write_EN_b	141097
147.048	0.0	62	ME_write_EN_b	147048
153.564	0.0	111	MI_read_CN_pie	153564
159.514	0.0	112	ME_read_CN_pie	159514
168.597	0.0	11	MI_write_CN_heng	168597
174.547	0.0	12	ME_write_CN_heng	174547
181.08	0.0	131	MI_read_EN_a	181080
187.03	0.0	132	ME_read_EN_a	187030
193.747	0.0	51	MI_write_EN_a	193747
199.696	0.0	52	ME_write_EN_a	199696
206.546	0.0	71	MI_write_EN_c	206546
212.496	0.0	72	ME_write_EN_c	212496
218.863	0.0	161	MI_read_EN_d	218863
224.813	0.0	162	ME_read_EN_d	224813
231.346	0.0	11	MI_write_CN_heng	231346
237.296	0.0	12	ME_write_CN_heng	237296
244.529	0.0	101	MI_read_CN_shu	244529
250.479	0.0	102	ME_read_CN_shu	250479
257.012	0.0	51	MI_write_EN_a	257012
262.962	0.0	52	ME_write_EN_a	262962
270.579	0.0	111	MI_read_CN_pie	270579
276.529	0.0	112	ME_read_CN_pie	276529
283.445	0.0	81	MI_write_EN_d	283445
289.395	0.0	82	ME_write_EN_d	289395
296.128	0.0	21	MI_write_CN_shu	296128
302.078	0.0	22	ME_write_CN_shu	302078
308.995	0.0	151	MI_read_EN_c	308995
314.945	0.0	152	ME_read_EN_c	314945
321.511	0.0	121	MI_read_CN_na	321511
327.461	0.0	122	ME_read_CN_na	327461
333.878	0.0	41	MI_write_CN_na	333878
339.828	0.0	42	ME_write_CN_na	339828
346.311	0.0	61	MI_write_EN_b	346311
352.261	0.0	62	ME_write_EN_b	352261
359.127	0.0	71	MI_write_EN_c	359127
365.077	0.0	72	ME_write_EN_c	365077
372.194	0.0	31	MI_write_CN_pie	372194
378.144	0.0	32	ME_write_CN_pie	378144
384.777	0.0	91	MI_read_CN_heng	384777
390.727	0.0	92	ME_read_CN_heng	390727
397.66	0.0	141	MI_read_EN_b	397660
403.61	0.0	142	ME_read_EN_b	403610
410.243	0.0	131	MI_read_EN_a	410243
416.193	0.0	132	ME_read_EN_a	416193
