onset	duration	value	trial_type	sample
20.629	0.0	91	MI_read_CN_heng	20629
26.578	0.0	92	ME_read_CN_heng	26578
33.561	0.0	101	MI_read_CN_shu	33561
39.511	0.0	102	ME_read_CN_shu	39511
46.245	0.0	131	MI_read_EN_a	46245
52.194	0.0	132	ME_read_EN_a	52194
58.911	0.0	111	MI_read_CN_pie	58911
64.861	0.0	112	ME_read_CN_pie	64861
71.694	0.0	121	MI_read_CN_na	71694
77.644	0.0	122	ME_read_CN_na	77644
84.444	0.0	151	MI_read_EN_c	84444
90.394	0.0	152	ME_read_EN_c	90394
97.377	0.0	21	MI_write_CN_shu	97377
103.327	0.0	22	ME_write_CN_shu	103327
110.91	0.0	141	MI_read_EN_b	110910
116.86	0.0	142	ME_read_EN_b	116860
124.227	0.0	161	MI_read_EN_d	124227
130.177	0.0	162	ME_read_EN_d	130177
136.86	0.0	31	MI_write_CN_pie	136860
142.81	0.0	32	ME_write_CN_pie	142810
149.393	0.0	11	MI_write_CN_heng	149393
155.343	0.0	12	ME_write_CN_heng	155343
162.076	0.0	81	MI_write_EN_d	162076
168.026	0.0	82	ME_write_EN_d	168026
174.643	0.0	51	MI_write_EN_a	174643
180.593	0.0	52	ME_write_EN_a	180593
187.726	0.0	41	MI_write_CN_na	187726
193.676	0.0	42	ME_write_CN_na	193676
200.376	0.0	61	MI_write_EN_b	200376
206.326	0.0	62	ME_write_EN_b	206326
213.109	0.0	71	MI_write_EN_c	213109
219.059	0.0	72	ME_write_EN_c	219059
228.509	0.0	151	MI_read_EN_c	228509
234.459	0.0	152	ME_read_EN_c	234459
241.192	0.0	61	MI_write_EN_b	241192
247.142	0.0	62	ME_write_EN_b	247142
253.725	0.0	161	MI_read_EN_d	253725
259.675	0.0	162	ME_read_EN_d	259675
266.542	0.0	21	MI_write_CN_shu	266542
272.492	0.0	22	ME_write_CN_shu	272492
279.325	0.0	31	MI_write_CN_pie	279325
285.275	0.0	32	ME_write_CN_pie	285275
292.108	0.0	51	MI_write_EN_a	292108
298.058	0.0	52	ME_write_EN_a	298058
304.875	0.0	91	MI_read_CN_heng	304875
310.824	0.0	92	ME_read_CN_heng	310824
317.558	0.0	121	MI_read_CN_na	317558
323.508	0.0	122	ME_read_CN_na	323508
330.374	0.0	131	MI_read_EN_a	330374
336.325	0.0	132	ME_read_EN_a	336325
342.757	0.0	71	MI_write_EN_c	342757
348.707	0.0	72	ME_write_EN_c	348707
355.34	0.0	111	MI_read_CN_pie	355340
361.291	0.0	112	ME_read_CN_pie	361291
367.924	0.0	101	MI_read_CN_shu	367924
373.874	0.0	102	ME_read_CN_shu	373874
380.807	0.0	81	MI_write_EN_d	380807
386.757	0.0	82	ME_write_EN_d	386757
393.69	0.0	41	MI_write_CN_na	393690
399.64	0.0	42	ME_write_CN_na	399640
406.423	0.0	11	MI_write_CN_heng	406423
412.373	0.0	12	ME_write_CN_heng	412373
418.973	0.0	141	MI_read_EN_b	418973
424.923	0.0	142	ME_read_EN_b	424923
