onset	duration	value	trial_type	sample
37.105	0.0	121	MI_read_CN_na	37105
43.055	0.0	122	ME_read_CN_na	43055
51.105	0.0	51	MI_write_EN_a	51105
57.055	0.0	52	ME_write_EN_a	57055
63.905	0.0	91	MI_read_CN_heng	63905
69.854	0.0	92	ME_read_CN_heng	69854
76.588	0.0	161	MI_read_EN_d	76588
82.538	0.0	162	ME_read_EN_d	82538
89.154	0.0	81	MI_write_EN_d	89154
95.104	0.0	82	ME_write_EN_d	95104
102.537	0.0	141	MI_read_EN_b	102537
108.487	0.0	142	ME_read_EN_b	108487
115.17	0.0	31	MI_write_CN_pie	115170
121.121	0.0	32	ME_write_CN_pie	121121
127.854	0.0	111	MI_read_CN_pie	127854
133.804	0.0	112	ME_read_CN_pie	133804
140.453	0.0	41	MI_write_CN_na	140453
146.403	0.0	42	ME_write_CN_na	146403
152.937	0.0	21	MI_write_CN_shu	152937
158.887	0.0	22	ME_write_CN_shu	158887
165.553	0.0	11	MI_write_CN_heng	165553
171.503	0.0	12	ME_write_CN_heng	171503
178.07	0.0	61	MI_write_EN_b	178070
184.02	0.0	62	ME_write_EN_b	184020
190.72	0.0	131	MI_read_EN_a	190720
196.669	0.0	132	ME_read_EN_a	196669
203.903	0.0	151	MI_read_EN_c	203903
209.853	0.0	152	ME_read_EN_c	209853
216.553	0.0	101	MI_read_CN_shu	216553
222.502	0.0	102	ME_read_CN_shu	222502
229.169	0.0	71	MI_write_EN_c	229169
235.119	0.0	72	ME_write_EN_c	235119
243.752	0.0	141	MI_read_EN_b	243752
249.702	0.0	142	ME_read_EN_b	249702
256.335	0.0	121	MI_read_CN_na	256335
262.285	0.0	122	ME_read_CN_na	262285
268.935	0.0	71	MI_write_EN_c	268935
274.885	0.0	72	ME_write_EN_c	274885
284.185	0.0	91	MI_read_CN_heng	284185
290.135	0.0	92	ME_read_CN_heng	290135
296.985	0.0	11	MI_write_CN_heng	296985
302.935	0.0	12	ME_write_CN_heng	302935
309.451	0.0	61	MI_write_EN_b	309451
315.401	0.0	62	ME_write_EN_b	315401
325.701	0.0	31	MI_write_CN_pie	325701
331.651	0.0	32	ME_write_CN_pie	331651
338.234	0.0	21	MI_write_CN_shu	338234
344.184	0.0	22	ME_write_CN_shu	344184
350.718	0.0	51	MI_write_EN_a	350718
356.667	0.0	52	ME_write_EN_a	356667
363.334	0.0	101	MI_read_CN_shu	363334
369.284	0.0	102	ME_read_CN_shu	369284
376.217	0.0	41	MI_write_CN_na	376217
382.167	0.0	42	ME_write_CN_na	382167
393.334	0.0	81	MI_write_EN_d	393334
399.283	0.0	82	ME_write_EN_d	399283
406.2	0.0	151	MI_read_EN_c	406200
412.15	0.0	152	ME_read_EN_c	412150
418.95	0.0	161	MI_read_EN_d	418950
424.9	0.0	162	ME_read_EN_d	424900
431.816	0.0	111	MI_read_CN_pie	431816
437.766	0.0	112	ME_read_CN_pie	437766
446.3	0.0	131	MI_read_EN_a	446300
452.249	0.0	132	ME_read_EN_a	452249
