onset	duration	value	trial_type	sample
7.985	0.0	11	MI_write_CN_heng	7985
13.934	0.0	12	ME_write_CN_heng	13934
20.568	0.0	141	MI_read_EN_b	20568
26.518	0.0	142	ME_read_EN_b	26518
33.001	0.0	41	MI_write_CN_na	33001
38.951	0.0	42	ME_write_CN_na	38951
45.467	0.0	121	MI_read_CN_na	45467
51.417	0.0	122	ME_read_CN_na	51417
57.7	0.0	71	MI_write_EN_c	57700
63.651	0.0	72	ME_write_EN_c	63651
70.1	0.0	31	MI_write_CN_pie	70100
76.05	0.0	32	ME_write_CN_pie	76050
82.367	0.0	111	MI_read_CN_pie	82367
88.317	0.0	112	ME_read_CN_pie	88317
94.517	0.0	91	MI_read_CN_heng	94517
100.467	0.0	92	ME_read_CN_heng	100467
106.733	0.0	81	MI_write_EN_d	106733
112.683	0.0	82	ME_write_EN_d	112683
119.217	0.0	51	MI_write_EN_a	119217
125.166	0.0	52	ME_write_EN_a	125166
131.966	0.0	101	MI_read_CN_shu	131966
137.916	0.0	102	ME_read_CN_shu	137916
144.199	0.0	151	MI_read_EN_c	144199
150.149	0.0	152	ME_read_EN_c	150149
156.466	0.0	131	MI_read_EN_a	156466
162.416	0.0	132	ME_read_EN_a	162416
168.799	0.0	61	MI_write_EN_b	168799
174.749	0.0	62	ME_write_EN_b	174749
181.399	0.0	21	MI_write_CN_shu	181399
187.349	0.0	22	ME_write_CN_shu	187349
193.849	0.0	161	MI_read_EN_d	193849
199.799	0.0	162	ME_read_EN_d	199799
205.765	0.0	101	MI_read_CN_shu	205765
211.715	0.0	102	ME_read_CN_shu	211715
218.115	0.0	11	MI_write_CN_heng	218115
224.065	0.0	12	ME_write_CN_heng	224065
230.448	0.0	131	MI_read_EN_a	230448
236.398	0.0	132	ME_read_EN_a	236398
242.748	0.0	91	MI_read_CN_heng	242748
248.698	0.0	92	ME_read_CN_heng	248698
255.148	0.0	41	MI_write_CN_na	255148
261.098	0.0	42	ME_write_CN_na	261098
267.064	0.0	51	MI_write_EN_a	267064
273.014	0.0	52	ME_write_EN_a	273014
279.231	0.0	121	MI_read_CN_na	279231
285.181	0.0	122	ME_read_CN_na	285181
291.481	0.0	111	MI_read_CN_pie	291481
297.431	0.0	112	ME_read_CN_pie	297431
303.897	0.0	161	MI_read_EN_d	303897
309.847	0.0	162	ME_read_EN_d	309847
316.114	0.0	151	MI_read_EN_c	316114
322.064	0.0	152	ME_read_EN_c	322064
328.347	0.0	31	MI_write_CN_pie	328347
334.297	0.0	32	ME_write_CN_pie	334297
340.997	0.0	21	MI_write_CN_shu	340997
346.947	0.0	22	ME_write_CN_shu	346947
353.496	0.0	81	MI_write_EN_d	353496
359.446	0.0	82	ME_write_EN_d	359446
366.08	0.0	141	MI_read_EN_b	366080
372.029	0.0	142	ME_read_EN_b	372029
378.263	0.0	61	MI_write_EN_b	378263
384.213	0.0	62	ME_write_EN_b	384213
390.629	0.0	71	MI_write_EN_c	390629
396.579	0.0	72	ME_write_EN_c	396579
