onset	duration	value	trial_type	sample
10.36	0.0	121	MI_read_CN_na	10360
16.31	0.0	122	ME_read_CN_na	16310
22.91	0.0	61	MI_write_EN_b	22910
28.86	0.0	62	ME_write_EN_b	28860
35.659	0.0	81	MI_write_EN_d	35659
41.609	0.0	82	ME_write_EN_d	41609
48.376	0.0	151	MI_read_EN_c	48376
54.326	0.0	152	ME_read_EN_c	54326
61.459	0.0	141	MI_read_EN_b	61459
67.409	0.0	142	ME_read_EN_b	67409
74.192	0.0	51	MI_write_EN_a	74192
80.142	0.0	52	ME_write_EN_a	80142
88.442	0.0	91	MI_read_CN_heng	88442
94.392	0.0	92	ME_read_CN_heng	94392
101.042	0.0	101	MI_read_CN_shu	101042
106.992	0.0	102	ME_read_CN_shu	106992
114.025	0.0	41	MI_write_CN_na	114025
119.975	0.0	42	ME_write_CN_na	119975
126.708	0.0	31	MI_write_CN_pie	126708
132.658	0.0	32	ME_write_CN_pie	132658
139.441	0.0	161	MI_read_EN_d	139441
145.391	0.0	162	ME_read_EN_d	145391
152.675	0.0	71	MI_write_EN_c	152675
158.625	0.0	72	ME_write_EN_c	158625
165.474	0.0	131	MI_read_EN_a	165474
171.424	0.0	132	ME_read_EN_a	171424
178.208	0.0	111	MI_read_CN_pie	178208
184.158	0.0	112	ME_read_CN_pie	184158
190.724	0.0	21	MI_write_CN_shu	190724
196.674	0.0	22	ME_write_CN_shu	196674
203.574	0.0	11	MI_write_CN_heng	203574
209.524	0.0	12	ME_write_CN_heng	209524
216.34	0.0	101	MI_read_CN_shu	216340
222.29	0.0	102	ME_read_CN_shu	222290
228.857	0.0	141	MI_read_EN_b	228857
234.807	0.0	142	ME_read_EN_b	234807
241.44	0.0	131	MI_read_EN_a	241440
247.39	0.0	132	ME_read_EN_a	247390
253.857	0.0	91	MI_read_CN_heng	253857
259.807	0.0	92	ME_read_CN_heng	259807
266.54	0.0	21	MI_write_CN_shu	266540
272.49	0.0	22	ME_write_CN_shu	272490
279.74	0.0	31	MI_write_CN_pie	279740
285.69	0.0	32	ME_write_CN_pie	285690
292.673	0.0	61	MI_write_EN_b	292673
298.623	0.0	62	ME_write_EN_b	298623
305.139	0.0	51	MI_write_EN_a	305139
311.089	0.0	52	ME_write_EN_a	311089
317.522	0.0	151	MI_read_EN_c	317522
323.472	0.0	152	ME_read_EN_c	323472
329.889	0.0	161	MI_read_EN_d	329889
335.839	0.0	162	ME_read_EN_d	335839
342.789	0.0	111	MI_read_CN_pie	342789
348.739	0.0	112	ME_read_CN_pie	348739
355.272	0.0	11	MI_write_CN_heng	355272
361.222	0.0	12	ME_write_CN_heng	361222
368.238	0.0	121	MI_read_CN_na	368238
374.188	0.0	122	ME_read_CN_na	374188
381.138	0.0	81	MI_write_EN_d	381138
387.088	0.0	82	ME_write_EN_d	387088
393.655	0.0	71	MI_write_EN_c	393655
399.605	0.0	72	ME_write_EN_c	399605
407.005	0.0	41	MI_write_CN_na	407005
412.955	0.0	42	ME_write_CN_na	412955
