onset	duration	value	trial_type	sample
10.498	0.0	11	MI_write_CN_heng	10498
16.447	0.0	12	ME_write_CN_heng	16447
22.897	0.0	31	MI_write_CN_pie	22897
28.848	0.0	32	ME_write_CN_pie	28848
35.131	0.0	51	MI_write_EN_a	35131
41.08	0.0	52	ME_write_EN_a	41080
47.564	0.0	151	MI_read_EN_c	47564
53.514	0.0	152	ME_read_EN_c	53514
60.097	0.0	131	MI_read_EN_a	60097
66.047	0.0	132	ME_read_EN_a	66047
72.43	0.0	41	MI_write_CN_na	72430
78.38	0.0	42	ME_write_CN_na	78380
84.78	0.0	161	MI_read_EN_d	84780
90.73	0.0	162	ME_read_EN_d	90730
97.163	0.0	121	MI_read_CN_na	97163
103.113	0.0	122	ME_read_CN_na	103113
109.479	0.0	141	MI_read_EN_b	109479
115.429	0.0	142	ME_read_EN_b	115429
122.079	0.0	81	MI_write_EN_d	122079
128.029	0.0	82	ME_write_EN_d	128029
134.379	0.0	111	MI_read_CN_pie	134379
140.329	0.0	112	ME_read_CN_pie	140329
146.646	0.0	91	MI_read_CN_heng	146646
152.596	0.0	92	ME_read_CN_heng	152596
158.895	0.0	21	MI_write_CN_shu	158895
164.845	0.0	22	ME_write_CN_shu	164845
171.329	0.0	61	MI_write_EN_b	171329
177.279	0.0	62	ME_write_EN_b	177279
183.829	0.0	101	MI_read_CN_shu	183829
189.778	0.0	102	ME_read_CN_shu	189778
196.029	0.0	71	MI_write_EN_c	196029
201.978	0.0	72	ME_write_EN_c	201978
208.295	0.0	121	MI_read_CN_na	208295
214.245	0.0	122	ME_read_CN_na	214245
220.545	0.0	141	MI_read_EN_b	220545
226.495	0.0	142	ME_read_EN_b	226495
232.795	0.0	51	MI_write_EN_a	232795
238.745	0.0	52	ME_write_EN_a	238745
245.044	0.0	91	MI_read_CN_heng	245044
250.994	0.0	92	ME_read_CN_heng	250994
257.278	0.0	61	MI_write_EN_b	257278
263.228	0.0	62	ME_write_EN_b	263228
269.744	0.0	11	MI_write_CN_heng	269744
275.694	0.0	12	ME_write_CN_heng	275694
282.094	0.0	131	MI_read_EN_a	282094
288.044	0.0	132	ME_read_EN_a	288044
294.494	0.0	21	MI_write_CN_shu	294494
300.444	0.0	22	ME_write_CN_shu	300444
306.744	0.0	81	MI_write_EN_d	306744
312.693	0.0	82	ME_write_EN_d	312693
319.043	0.0	31	MI_write_CN_pie	319043
324.993	0.0	32	ME_write_CN_pie	324993
331.343	0.0	161	MI_read_EN_d	331343
337.293	0.0	162	ME_read_EN_d	337293
343.726	0.0	151	MI_read_EN_c	343726
349.676	0.0	152	ME_read_EN_c	349676
356.093	0.0	71	MI_write_EN_c	356093
362.043	0.0	72	ME_write_EN_c	362043
368.543	0.0	101	MI_read_CN_shu	368543
374.493	0.0	102	ME_read_CN_shu	374493
380.776	0.0	111	MI_read_CN_pie	380776
386.726	0.0	112	ME_read_CN_pie	386726
393.059	0.0	41	MI_write_CN_na	393059
399.009	0.0	42	ME_write_CN_na	399009
