onset	duration	value	trial_type	sample
14.205	0.0	131	MI_read_EN_a	14205
20.155	0.0	132	ME_read_EN_a	20155
27.105	0.0	141	MI_read_EN_b	27105
33.055	0.0	142	ME_read_EN_b	33055
40.122	0.0	71	MI_write_EN_c	40122
46.072	0.0	72	ME_write_EN_c	46072
55.122	0.0	91	MI_read_CN_heng	55122
61.071	0.0	92	ME_read_CN_heng	61071
67.638	0.0	51	MI_write_EN_a	67638
73.588	0.0	52	ME_write_EN_a	73588
80.188	0.0	81	MI_write_EN_d	80188
86.138	0.0	82	ME_write_EN_d	86138
92.904	0.0	101	MI_read_CN_shu	92904
98.854	0.0	102	ME_read_CN_shu	98854
105.554	0.0	161	MI_read_EN_d	105554
111.504	0.0	162	ME_read_EN_d	111504
118.204	0.0	111	MI_read_CN_pie	118204
124.154	0.0	112	ME_read_CN_pie	124154
131.054	0.0	41	MI_write_CN_na	131054
137.004	0.0	42	ME_write_CN_na	137004
145.753	0.0	151	MI_read_EN_c	145753
151.704	0.0	152	ME_read_EN_c	151704
158.92	0.0	61	MI_write_EN_b	158920
164.87	0.0	62	ME_write_EN_b	164870
171.42	0.0	31	MI_write_CN_pie	171420
177.37	0.0	32	ME_write_CN_pie	177370
188.386	0.0	11	MI_write_CN_heng	188386
194.336	0.0	12	ME_write_CN_heng	194336
201.386	0.0	121	MI_read_CN_na	201386
207.336	0.0	122	ME_read_CN_na	207336
214.336	0.0	21	MI_write_CN_shu	214336
220.286	0.0	22	ME_write_CN_shu	220286
233.402	0.0	41	MI_write_CN_na	233402
239.352	0.0	42	ME_write_CN_na	239352
246.953	0.0	61	MI_write_EN_b	246953
252.902	0.0	62	ME_write_EN_b	252902
261.219	0.0	101	MI_read_CN_shu	261219
267.169	0.0	102	ME_read_CN_shu	267169
274.369	0.0	11	MI_write_CN_heng	274369
280.319	0.0	12	ME_write_CN_heng	280319
288.402	0.0	161	MI_read_EN_d	288402
294.352	0.0	162	ME_read_EN_d	294352
303.435	0.0	151	MI_read_EN_c	303435
309.385	0.0	152	ME_read_EN_c	309385
315.918	0.0	51	MI_write_EN_a	315918
321.868	0.0	52	ME_write_EN_a	321868
330.501	0.0	121	MI_read_CN_na	330501
336.451	0.0	122	ME_read_CN_na	336451
346.268	0.0	81	MI_write_EN_d	346268
352.218	0.0	82	ME_write_EN_d	352218
359.401	0.0	71	MI_write_EN_c	359401
365.351	0.0	72	ME_write_EN_c	365351
372.151	0.0	21	MI_write_CN_shu	372151
378.1	0.0	22	ME_write_CN_shu	378100
386.117	0.0	111	MI_read_CN_pie	386117
392.067	0.0	112	ME_read_CN_pie	392067
399.017	0.0	141	MI_read_EN_b	399017
404.967	0.0	142	ME_read_EN_b	404967
411.65	0.0	91	MI_read_CN_heng	411650
417.6	0.0	92	ME_read_CN_heng	417600
424.117	0.0	131	MI_read_EN_a	424117
430.067	0.0	132	ME_read_EN_a	430067
436.933	0.0	31	MI_write_CN_pie	436933
442.883	0.0	32	ME_write_CN_pie	442883
