onset	duration	value	trial_type	sample
9.905	0.0	61	MI_write_EN_b	9905
15.854	0.0	62	ME_write_EN_b	15854
26.704	0.0	121	MI_read_CN_na	26704
32.654	0.0	122	ME_read_CN_na	32654
39.304	0.0	101	MI_read_CN_shu	39304
45.254	0.0	102	ME_read_CN_shu	45254
52.204	0.0	11	MI_write_CN_heng	52204
58.154	0.0	12	ME_write_CN_heng	58154
64.787	0.0	71	MI_write_EN_c	64787
70.737	0.0	72	ME_write_EN_c	70737
77.587	0.0	151	MI_read_EN_c	77587
83.537	0.0	152	ME_read_EN_c	83537
91.004	0.0	81	MI_write_EN_d	91004
96.953	0.0	82	ME_write_EN_d	96953
103.52	0.0	131	MI_read_EN_a	103520
109.47	0.0	132	ME_read_EN_a	109470
117.053	0.0	91	MI_read_CN_heng	117053
123.003	0.0	92	ME_read_CN_heng	123003
129.803	0.0	161	MI_read_EN_d	129803
135.753	0.0	162	ME_read_EN_d	135753
145.903	0.0	41	MI_write_CN_na	145903
151.852	0.0	42	ME_write_CN_na	151852
160.019	0.0	111	MI_read_CN_pie	160019
165.969	0.0	112	ME_read_CN_pie	165969
177.952	0.0	31	MI_write_CN_pie	177952
183.902	0.0	32	ME_write_CN_pie	183902
190.202	0.0	141	MI_read_EN_b	190202
196.152	0.0	142	ME_read_EN_b	196152
202.652	0.0	21	MI_write_CN_shu	202652
208.602	0.0	22	ME_write_CN_shu	208602
215.568	0.0	51	MI_write_EN_a	215568
221.518	0.0	52	ME_write_EN_a	221518
228.801	0.0	41	MI_write_CN_na	228801
234.751	0.0	42	ME_write_CN_na	234751
241.268	0.0	11	MI_write_CN_heng	241268
247.218	0.0	12	ME_write_CN_heng	247218
253.784	0.0	111	MI_read_CN_pie	253784
259.734	0.0	112	ME_read_CN_pie	259734
266.034	0.0	71	MI_write_EN_c	266034
271.984	0.0	72	ME_write_EN_c	271984
279.6	0.0	61	MI_write_EN_b	279600
285.551	0.0	62	ME_write_EN_b	285551
293.067	0.0	141	MI_read_EN_b	293067
299.017	0.0	142	ME_read_EN_b	299017
305.717	0.0	51	MI_write_EN_a	305717
311.667	0.0	52	ME_write_EN_a	311667
318.517	0.0	31	MI_write_CN_pie	318517
324.467	0.0	32	ME_write_CN_pie	324467
331.433	0.0	101	MI_read_CN_shu	331433
337.383	0.0	102	ME_read_CN_shu	337383
345.4	0.0	91	MI_read_CN_heng	345400
351.349	0.0	92	ME_read_CN_heng	351349
357.733	0.0	151	MI_read_EN_c	357733
363.683	0.0	152	ME_read_EN_c	363683
370.066	0.0	81	MI_write_EN_d	370066
376.016	0.0	82	ME_write_EN_d	376016
382.549	0.0	21	MI_write_CN_shu	382549
388.499	0.0	22	ME_write_CN_shu	388499
394.882	0.0	161	MI_read_EN_d	394882
400.833	0.0	162	ME_read_EN_d	400833
407.299	0.0	121	MI_read_CN_na	407299
413.249	0.0	122	ME_read_CN_na	413249
421.015	0.0	131	MI_read_EN_a	421015
426.965	0.0	132	ME_read_EN_a	426965
