onset	duration	value	trial_type	sample
13.52	0.0	61	MI_write_EN_b	13520
19.47	0.0	62	ME_write_EN_b	19470
27.019	0.0	151	MI_read_EN_c	27019
32.969	0.0	152	ME_read_EN_c	32969
40.469	0.0	31	MI_write_CN_pie	40469
46.419	0.0	32	ME_write_CN_pie	46419
53.436	0.0	131	MI_read_EN_a	53436
59.386	0.0	132	ME_read_EN_a	59386
69.069	0.0	11	MI_write_CN_heng	69069
75.019	0.0	12	ME_write_CN_heng	75019
86.135	0.0	121	MI_read_CN_na	86135
92.085	0.0	122	ME_read_CN_na	92085
100.235	0.0	51	MI_write_EN_a	100235
106.185	0.0	52	ME_write_EN_a	106185
113.952	0.0	161	MI_read_EN_d	113952
119.901	0.0	162	ME_read_EN_d	119901
127.251	0.0	111	MI_read_CN_pie	127251
133.201	0.0	112	ME_read_CN_pie	133201
140.084	0.0	91	MI_read_CN_heng	140084
146.034	0.0	92	ME_read_CN_heng	146034
157.101	0.0	71	MI_write_EN_c	157101
163.051	0.0	72	ME_write_EN_c	163051
170.567	0.0	21	MI_write_CN_shu	170567
176.517	0.0	22	ME_write_CN_shu	176517
185.784	0.0	81	MI_write_EN_d	185784
191.734	0.0	82	ME_write_EN_d	191734
198.784	0.0	41	MI_write_CN_na	198784
204.734	0.0	42	ME_write_CN_na	204734
214.417	0.0	141	MI_read_EN_b	214417
220.367	0.0	142	ME_read_EN_b	220367
228.533	0.0	101	MI_read_CN_shu	228533
234.483	0.0	102	ME_read_CN_shu	234483
242.383	0.0	81	MI_write_EN_d	242383
248.333	0.0	82	ME_write_EN_d	248333
256.95	0.0	131	MI_read_EN_a	256950
262.899	0.0	132	ME_read_EN_a	262899
272.016	0.0	11	MI_write_CN_heng	272016
277.966	0.0	12	ME_write_CN_heng	277966
284.932	0.0	21	MI_write_CN_shu	284932
290.883	0.0	22	ME_write_CN_shu	290883
297.549	0.0	121	MI_read_CN_na	297549
303.499	0.0	122	ME_read_CN_na	303499
310.616	0.0	31	MI_write_CN_pie	310616
316.565	0.0	32	ME_write_CN_pie	316565
324.082	0.0	111	MI_read_CN_pie	324082
330.032	0.0	112	ME_read_CN_pie	330032
338.198	0.0	61	MI_write_EN_b	338198
344.148	0.0	62	ME_write_EN_b	344148
351.198	0.0	91	MI_read_CN_heng	351198
357.148	0.0	92	ME_read_CN_heng	357148
364.498	0.0	71	MI_write_EN_c	364498
370.448	0.0	72	ME_write_EN_c	370448
379.831	0.0	141	MI_read_EN_b	379831
385.781	0.0	142	ME_read_EN_b	385781
397.981	0.0	161	MI_read_EN_d	397981
403.931	0.0	162	ME_read_EN_d	403931
411.747	0.0	101	MI_read_CN_shu	411747
417.697	0.0	102	ME_read_CN_shu	417697
427.014	0.0	51	MI_write_EN_a	427014
432.964	0.0	52	ME_write_EN_a	432964
439.88	0.0	151	MI_read_EN_c	439880
445.83	0.0	152	ME_read_EN_c	445830
453.047	0.0	41	MI_write_CN_na	453047
458.997	0.0	42	ME_write_CN_na	458997
