onset	duration	value	trial_type	sample
21.466	0.0	151	MI_read_EN_c	21466
27.416	0.0	152	ME_read_EN_c	27416
36.483	0.0	121	MI_read_CN_na	36483
42.433	0.0	122	ME_read_CN_na	42433
49.349	0.0	11	MI_write_CN_heng	49349
55.299	0.0	12	ME_write_CN_heng	55299
62.366	0.0	161	MI_read_EN_d	62366
68.316	0.0	162	ME_read_EN_d	68316
75.832	0.0	61	MI_write_EN_b	75832
81.782	0.0	62	ME_write_EN_b	81782
89.732	0.0	141	MI_read_EN_b	89732
95.682	0.0	142	ME_read_EN_b	95682
106.665	0.0	31	MI_write_CN_pie	106665
112.615	0.0	32	ME_write_CN_pie	112615
119.748	0.0	81	MI_write_EN_d	119748
125.698	0.0	82	ME_write_EN_d	125698
132.598	0.0	91	MI_read_CN_heng	132598
138.548	0.0	92	ME_read_CN_heng	138548
146.848	0.0	51	MI_write_EN_a	146848
152.798	0.0	52	ME_write_EN_a	152798
159.681	0.0	21	MI_write_CN_shu	159681
165.631	0.0	22	ME_write_CN_shu	165631
172.631	0.0	101	MI_read_CN_shu	172631
178.581	0.0	102	ME_read_CN_shu	178581
186.047	0.0	131	MI_read_EN_a	186047
191.997	0.0	132	ME_read_EN_a	191997
199.397	0.0	41	MI_write_CN_na	199397
205.347	0.0	42	ME_write_CN_na	205347
212.78	0.0	111	MI_read_CN_pie	212780
218.73	0.0	112	ME_read_CN_pie	218730
225.513	0.0	71	MI_write_EN_c	225513
231.463	0.0	72	ME_write_EN_c	231463
238.063	0.0	141	MI_read_EN_b	238063
244.013	0.0	142	ME_read_EN_b	244013
251.496	0.0	21	MI_write_CN_shu	251496
257.446	0.0	22	ME_write_CN_shu	257446
264.213	0.0	51	MI_write_EN_a	264213
270.163	0.0	52	ME_write_EN_a	270163
277.663	0.0	61	MI_write_EN_b	277663
283.613	0.0	62	ME_write_EN_b	283613
289.962	0.0	121	MI_read_CN_na	289962
295.912	0.0	122	ME_read_CN_na	295912
302.946	0.0	151	MI_read_EN_c	302946
308.896	0.0	152	ME_read_EN_c	308896
315.812	0.0	101	MI_read_CN_shu	315812
321.762	0.0	102	ME_read_CN_shu	321762
328.245	0.0	11	MI_write_CN_heng	328245
334.195	0.0	12	ME_write_CN_heng	334195
341.329	0.0	161	MI_read_EN_d	341329
347.278	0.0	162	ME_read_EN_d	347278
353.945	0.0	81	MI_write_EN_d	353945
359.895	0.0	82	ME_write_EN_d	359895
366.445	0.0	91	MI_read_CN_heng	366445
372.395	0.0	92	ME_read_CN_heng	372395
385.011	0.0	111	MI_read_CN_pie	385011
390.961	0.0	112	ME_read_CN_pie	390961
397.894	0.0	131	MI_read_EN_a	397894
403.844	0.0	132	ME_read_EN_a	403844
411.844	0.0	41	MI_write_CN_na	411844
417.794	0.0	42	ME_write_CN_na	417794
424.461	0.0	31	MI_write_CN_pie	424461
430.411	0.0	32	ME_write_CN_pie	430411
438.611	0.0	71	MI_write_EN_c	438611
444.56	0.0	72	ME_write_EN_c	444560
