onset	duration	value	trial_type	sample
24.992	0.0	141	MI_read_EN_b	24992
30.942	0.0	142	ME_read_EN_b	30942
37.841	0.0	131	MI_read_EN_a	37841
43.791	0.0	132	ME_read_EN_a	43791
52.358	0.0	31	MI_write_CN_pie	52358
58.308	0.0	32	ME_write_CN_pie	58308
65.008	0.0	91	MI_read_CN_heng	65008
70.958	0.0	92	ME_read_CN_heng	70958
79.241	0.0	51	MI_write_EN_a	79241
85.191	0.0	52	ME_write_EN_a	85191
93.624	0.0	11	MI_write_CN_heng	93624
99.574	0.0	12	ME_write_CN_heng	99574
108.807	0.0	61	MI_write_EN_b	108807
114.757	0.0	62	ME_write_EN_b	114757
122.224	0.0	161	MI_read_EN_d	122224
128.174	0.0	162	ME_read_EN_d	128174
137.707	0.0	151	MI_read_EN_c	137707
143.657	0.0	152	ME_read_EN_c	143657
152.39	0.0	101	MI_read_CN_shu	152390
158.34	0.0	102	ME_read_CN_shu	158340
166.773	0.0	21	MI_write_CN_shu	166773
172.723	0.0	22	ME_write_CN_shu	172723
180.157	0.0	71	MI_write_EN_c	180157
186.106	0.0	72	ME_write_EN_c	186106
195.023	0.0	121	MI_read_CN_na	195023
200.973	0.0	122	ME_read_CN_na	200973
208.456	0.0	81	MI_write_EN_d	208456
214.406	0.0	82	ME_write_EN_d	214406
223.723	0.0	41	MI_write_CN_na	223723
229.672	0.0	42	ME_write_CN_na	229672
236.856	0.0	111	MI_read_CN_pie	236856
242.806	0.0	112	ME_read_CN_pie	242806
250.239	0.0	141	MI_read_EN_b	250239
256.189	0.0	142	ME_read_EN_b	256189
263.489	0.0	81	MI_write_EN_d	263489
269.439	0.0	82	ME_write_EN_d	269439
276.772	0.0	111	MI_read_CN_pie	276772
282.722	0.0	112	ME_read_CN_pie	282722
291.088	0.0	21	MI_write_CN_shu	291088
297.038	0.0	22	ME_write_CN_shu	297038
304.421	0.0	91	MI_read_CN_heng	304421
310.371	0.0	92	ME_read_CN_heng	310371
318.321	0.0	151	MI_read_EN_c	318321
324.271	0.0	152	ME_read_EN_c	324271
330.921	0.0	131	MI_read_EN_a	330921
336.871	0.0	132	ME_read_EN_a	336871
343.487	0.0	31	MI_write_CN_pie	343487
349.437	0.0	32	ME_write_CN_pie	349437
356.137	0.0	121	MI_read_CN_na	356137
362.087	0.0	122	ME_read_CN_na	362087
370.054	0.0	61	MI_write_EN_b	370054
376.003	0.0	62	ME_write_EN_b	376003
383.22	0.0	161	MI_read_EN_d	383220
389.17	0.0	162	ME_read_EN_d	389170
397.403	0.0	11	MI_write_CN_heng	397403
403.353	0.0	12	ME_write_CN_heng	403353
410.72	0.0	51	MI_write_EN_a	410720
416.67	0.0	52	ME_write_EN_a	416670
423.703	0.0	41	MI_write_CN_na	423703
429.653	0.0	42	ME_write_CN_na	429653
436.753	0.0	71	MI_write_EN_c	436753
442.703	0.0	72	ME_write_EN_c	442703
450.002	0.0	101	MI_read_CN_shu	450002
455.952	0.0	102	ME_read_CN_shu	455952
