onset	duration	value	trial_type	sample
17.033	0.0	141	MI_read_EN_b	17033
22.982	0.0	142	ME_read_EN_b	22982
30.266	0.0	21	MI_write_CN_shu	30266
36.216	0.0	22	ME_write_CN_shu	36216
44.149	0.0	71	MI_write_EN_c	44149
50.099	0.0	72	ME_write_EN_c	50099
57.666	0.0	91	MI_read_CN_heng	57666
63.615	0.0	92	ME_read_CN_heng	63615
72.565	0.0	41	MI_write_CN_na	72565
78.515	0.0	42	ME_write_CN_na	78515
85.432	0.0	61	MI_write_EN_b	85432
91.381	0.0	62	ME_write_EN_b	91381
99.181	0.0	131	MI_read_EN_a	99181
105.131	0.0	132	ME_read_EN_a	105131
112.481	0.0	121	MI_read_CN_na	112481
118.431	0.0	122	ME_read_CN_na	118431
126.198	0.0	151	MI_read_EN_c	126198
132.148	0.0	152	ME_read_EN_c	132148
139.447	0.0	81	MI_write_EN_d	139447
145.397	0.0	82	ME_write_EN_d	145397
152.514	0.0	31	MI_write_CN_pie	152514
158.464	0.0	32	ME_write_CN_pie	158464
172.68	0.0	101	MI_read_CN_shu	172680
178.63	0.0	102	ME_read_CN_shu	178630
185.763	0.0	51	MI_write_EN_a	185763
191.713	0.0	52	ME_write_EN_a	191713
199.313	0.0	111	MI_read_CN_pie	199313
205.263	0.0	112	ME_read_CN_pie	205263
216.33	0.0	11	MI_write_CN_heng	216330
222.28	0.0	12	ME_write_CN_heng	222280
230.03	0.0	161	MI_read_EN_d	230030
235.98	0.0	162	ME_read_EN_d	235980
243.979	0.0	121	MI_read_CN_na	243979
249.929	0.0	122	ME_read_CN_na	249929
256.929	0.0	51	MI_write_EN_a	256929
262.879	0.0	52	ME_write_EN_a	262879
270.079	0.0	141	MI_read_EN_b	270079
276.029	0.0	142	ME_read_EN_b	276029
284.395	0.0	91	MI_read_CN_heng	284395
290.345	0.0	92	ME_read_CN_heng	290345
299.145	0.0	21	MI_write_CN_shu	299145
305.095	0.0	22	ME_write_CN_shu	305095
313.412	0.0	101	MI_read_CN_shu	313412
319.362	0.0	102	ME_read_CN_shu	319362
327.228	0.0	131	MI_read_EN_a	327228
333.178	0.0	132	ME_read_EN_a	333178
340.495	0.0	151	MI_read_EN_c	340495
346.445	0.0	152	ME_read_EN_c	346445
355.711	0.0	111	MI_read_CN_pie	355711
361.661	0.0	112	ME_read_CN_pie	361661
369.761	0.0	61	MI_write_EN_b	369761
375.711	0.0	62	ME_write_EN_b	375711
383.727	0.0	31	MI_write_CN_pie	383727
389.677	0.0	32	ME_write_CN_pie	389677
396.394	0.0	81	MI_write_EN_d	396394
402.344	0.0	82	ME_write_EN_d	402344
409.36	0.0	11	MI_write_CN_heng	409360
415.31	0.0	12	ME_write_CN_heng	415310
425.427	0.0	41	MI_write_CN_na	425427
431.377	0.0	42	ME_write_CN_na	431377
438.843	0.0	161	MI_read_EN_d	438843
444.793	0.0	162	ME_read_EN_d	444793
452.143	0.0	71	MI_write_EN_c	452143
458.093	0.0	72	ME_write_EN_c	458093
