onset	duration	value	trial_type	sample
10.089	0.0	61	MI_write_EN_b	10089
16.04	0.0	62	ME_write_EN_b	16040
22.973	0.0	161	MI_read_EN_d	22973
28.922	0.0	162	ME_read_EN_d	28922
35.456	0.0	111	MI_read_CN_pie	35456
41.405	0.0	112	ME_read_CN_pie	41405
48.122	0.0	71	MI_write_EN_c	48122
54.072	0.0	72	ME_write_EN_c	54072
60.855	0.0	21	MI_write_CN_shu	60855
66.805	0.0	22	ME_write_CN_shu	66805
73.505	0.0	11	MI_write_CN_heng	73505
79.455	0.0	12	ME_write_CN_heng	79455
85.838	0.0	101	MI_read_CN_shu	85838
91.788	0.0	102	ME_read_CN_shu	91788
100.138	0.0	91	MI_read_CN_heng	100138
106.088	0.0	92	ME_read_CN_heng	106088
112.788	0.0	131	MI_read_EN_a	112788
118.738	0.0	132	ME_read_EN_a	118738
125.238	0.0	81	MI_write_EN_d	125238
131.188	0.0	82	ME_write_EN_d	131188
138.004	0.0	151	MI_read_EN_c	138004
143.954	0.0	152	ME_read_EN_c	143954
151.087	0.0	31	MI_write_CN_pie	151087
157.037	0.0	32	ME_write_CN_pie	157037
163.771	0.0	141	MI_read_EN_b	163771
169.721	0.0	142	ME_read_EN_b	169721
176.087	0.0	41	MI_write_CN_na	176087
182.037	0.0	42	ME_write_CN_na	182037
188.504	0.0	121	MI_read_CN_na	188504
194.454	0.0	122	ME_read_CN_na	194454
201.12	0.0	51	MI_write_EN_a	201120
207.07	0.0	52	ME_write_EN_a	207070
213.986	0.0	91	MI_read_CN_heng	213986
219.937	0.0	92	ME_read_CN_heng	219937
226.586	0.0	121	MI_read_CN_na	226586
232.536	0.0	122	ME_read_CN_na	232536
239.22	0.0	131	MI_read_EN_a	239220
245.169	0.0	132	ME_read_EN_a	245169
252.019	0.0	11	MI_write_CN_heng	252019
257.969	0.0	12	ME_write_CN_heng	257969
264.852	0.0	41	MI_write_CN_na	264852
270.802	0.0	42	ME_write_CN_na	270802
277.536	0.0	111	MI_read_CN_pie	277536
283.486	0.0	112	ME_read_CN_pie	283486
290.019	0.0	61	MI_write_EN_b	290019
295.969	0.0	62	ME_write_EN_b	295969
303.519	0.0	161	MI_read_EN_d	303519
309.469	0.0	162	ME_read_EN_d	309469
316.219	0.0	151	MI_read_EN_c	316219
322.168	0.0	152	ME_read_EN_c	322168
328.868	0.0	51	MI_write_EN_a	328868
334.818	0.0	52	ME_write_EN_a	334818
341.601	0.0	141	MI_read_EN_b	341601
347.551	0.0	142	ME_read_EN_b	347551
354.168	0.0	71	MI_write_EN_c	354168
360.118	0.0	72	ME_write_EN_c	360118
366.818	0.0	101	MI_read_CN_shu	366818
372.768	0.0	102	ME_read_CN_shu	372768
379.334	0.0	31	MI_write_CN_pie	379334
385.284	0.0	32	ME_write_CN_pie	385284
391.884	0.0	81	MI_write_EN_d	391884
397.834	0.0	82	ME_write_EN_d	397834
404.184	0.0	21	MI_write_CN_shu	404184
410.134	0.0	22	ME_write_CN_shu	410134
