onset	duration	value	trial_type	sample
11.581	0.0	131	MI_read_EN_a	11581
17.534	0.0	132	ME_read_EN_a	17534
24.381	0.0	151	MI_read_EN_c	24381
30.331	0.0	152	ME_read_EN_c	30331
36.864	0.0	141	MI_read_EN_b	36864
42.814	0.0	142	ME_read_EN_b	42814
49.581	0.0	61	MI_write_EN_b	49581
55.53	0.0	62	ME_write_EN_b	55530
62.264	0.0	21	MI_write_CN_shu	62264
68.214	0.0	22	ME_write_CN_shu	68214
74.847	0.0	11	MI_write_CN_heng	74847
80.796	0.0	12	ME_write_CN_heng	80796
87.546	0.0	91	MI_read_CN_heng	87546
93.496	0.0	92	ME_read_CN_heng	93496
99.896	0.0	121	MI_read_CN_na	99896
105.846	0.0	122	ME_read_CN_na	105846
112.379	0.0	71	MI_write_EN_c	112379
118.329	0.0	72	ME_write_EN_c	118329
124.996	0.0	81	MI_write_EN_d	124996
130.946	0.0	82	ME_write_EN_d	130946
137.696	0.0	51	MI_write_EN_a	137696
143.646	0.0	52	ME_write_EN_a	143646
150.079	0.0	101	MI_read_CN_shu	150079
156.029	0.0	102	ME_read_CN_shu	156029
162.396	0.0	31	MI_write_CN_pie	162396
168.345	0.0	32	ME_write_CN_pie	168345
174.712	0.0	111	MI_read_CN_pie	174712
180.662	0.0	112	ME_read_CN_pie	180662
187.412	0.0	161	MI_read_EN_d	187412
193.362	0.0	162	ME_read_EN_d	193362
199.962	0.0	41	MI_write_CN_na	199962
205.911	0.0	42	ME_write_CN_na	205911
212.261	0.0	111	MI_read_CN_pie	212261
218.211	0.0	112	ME_read_CN_pie	218211
225.961	0.0	161	MI_read_EN_d	225961
231.911	0.0	162	ME_read_EN_d	231911
240.161	0.0	101	MI_read_CN_shu	240161
246.111	0.0	102	ME_read_CN_shu	246111
252.544	0.0	91	MI_read_CN_heng	252544
258.494	0.0	92	ME_read_CN_heng	258494
264.911	0.0	51	MI_write_EN_a	264911
270.86	0.0	52	ME_write_EN_a	270860
277.527	0.0	31	MI_write_CN_pie	277527
283.477	0.0	32	ME_write_CN_pie	283477
289.793	0.0	11	MI_write_CN_heng	289793
295.743	0.0	12	ME_write_CN_heng	295743
302.543	0.0	41	MI_write_CN_na	302543
308.493	0.0	42	ME_write_CN_na	308493
314.76	0.0	81	MI_write_EN_d	314760
320.71	0.0	82	ME_write_EN_d	320710
327.593	0.0	121	MI_read_CN_na	327593
333.543	0.0	122	ME_read_CN_na	333543
339.893	0.0	131	MI_read_EN_a	339893
345.843	0.0	132	ME_read_EN_a	345843
352.726	0.0	21	MI_write_CN_shu	352726
358.676	0.0	22	ME_write_CN_shu	358676
365.176	0.0	151	MI_read_EN_c	365176
371.126	0.0	152	ME_read_EN_c	371126
377.559	0.0	141	MI_read_EN_b	377559
383.509	0.0	142	ME_read_EN_b	383509
390.009	0.0	71	MI_write_EN_c	390009
395.959	0.0	72	ME_write_EN_c	395959
407.325	0.0	61	MI_write_EN_b	407325
413.275	0.0	62	ME_write_EN_b	413275
