onset	duration	value	trial_type	sample
27.576	0.0	11	MI_write_CN_heng	27576
33.526	0.0	12	ME_write_CN_heng	33526
40.042	0.0	71	MI_write_EN_c	40042
45.992	0.0	72	ME_write_EN_c	45992
52.559	0.0	31	MI_write_CN_pie	52559
58.508	0.0	32	ME_write_CN_pie	58508
71.525	0.0	161	MI_read_EN_d	71525
77.475	0.0	162	ME_read_EN_d	77475
83.925	0.0	21	MI_write_CN_shu	83925
89.875	0.0	22	ME_write_CN_shu	89875
100.308	0.0	61	MI_write_EN_b	100308
106.258	0.0	62	ME_write_EN_b	106258
113.208	0.0	121	MI_read_CN_na	113208
119.158	0.0	122	ME_read_CN_na	119158
125.991	0.0	91	MI_read_CN_heng	125991
131.941	0.0	92	ME_read_CN_heng	131941
138.407	0.0	151	MI_read_EN_c	138407
144.357	0.0	152	ME_read_EN_c	144357
156.257	0.0	141	MI_read_EN_b	156257
162.207	0.0	142	ME_read_EN_b	162207
170.324	0.0	131	MI_read_EN_a	170324
176.274	0.0	132	ME_read_EN_a	176274
188.073	0.0	41	MI_write_CN_na	188073
194.024	0.0	42	ME_write_CN_na	194024
201.306	0.0	111	MI_read_CN_pie	201306
207.257	0.0	112	ME_read_CN_pie	207257
220.406	0.0	101	MI_read_CN_shu	220406
226.356	0.0	102	ME_read_CN_shu	226356
233.039	0.0	81	MI_write_EN_d	233039
238.989	0.0	82	ME_write_EN_d	238989
252.022	0.0	51	MI_write_EN_a	252022
257.972	0.0	52	ME_write_EN_a	257972
272.389	0.0	101	MI_read_CN_shu	272389
278.339	0.0	102	ME_read_CN_shu	278339
288.539	0.0	71	MI_write_EN_c	288539
294.489	0.0	72	ME_write_EN_c	294489
309.372	0.0	161	MI_read_EN_d	309372
315.322	0.0	162	ME_read_EN_d	315322
329.838	0.0	81	MI_write_EN_d	329838
335.788	0.0	82	ME_write_EN_d	335788
344.221	0.0	131	MI_read_EN_a	344221
350.171	0.0	132	ME_read_EN_a	350171
363.288	0.0	91	MI_read_CN_heng	363288
369.238	0.0	92	ME_read_CN_heng	369238
381.221	0.0	31	MI_write_CN_pie	381221
387.171	0.0	32	ME_write_CN_pie	387171
396.137	0.0	141	MI_read_EN_b	396137
402.087	0.0	142	ME_read_EN_b	402087
409.67	0.0	151	MI_read_EN_c	409670
415.62	0.0	152	ME_read_EN_c	415620
426.087	0.0	11	MI_write_CN_heng	426087
432.037	0.0	12	ME_write_CN_heng	432037
442.003	0.0	121	MI_read_CN_na	442003
447.953	0.0	122	ME_read_CN_na	447953
454.92	0.0	111	MI_read_CN_pie	454920
460.87	0.0	112	ME_read_CN_pie	460870
469.036	0.0	51	MI_write_EN_a	469036
474.986	0.0	52	ME_write_EN_a	474986
485.003	0.0	41	MI_write_CN_na	485003
490.953	0.0	42	ME_write_CN_na	490953
499.886	0.0	21	MI_write_CN_shu	499886
505.836	0.0	22	ME_write_CN_shu	505836
515.719	0.0	61	MI_write_EN_b	515719
521.669	0.0	62	ME_write_EN_b	521669
