onset	duration	value	trial_type	sample
60.253	0.0	51	MI_write_EN_a	60253
66.203	0.0	52	ME_write_EN_a	66203
73.386	0.0	161	MI_read_EN_d	73386
79.336	0.0	162	ME_read_EN_d	79336
85.902	0.0	71	MI_write_EN_c	85902
91.852	0.0	72	ME_write_EN_c	91852
98.535	0.0	121	MI_read_CN_na	98535
104.486	0.0	122	ME_read_CN_na	104486
111.119	0.0	11	MI_write_CN_heng	111119
117.069	0.0	12	ME_write_CN_heng	117069
123.535	0.0	91	MI_read_CN_heng	123535
129.485	0.0	92	ME_read_CN_heng	129485
136.185	0.0	101	MI_read_CN_shu	136185
142.135	0.0	102	ME_read_CN_shu	142135
148.502	0.0	41	MI_write_CN_na	148502
154.452	0.0	42	ME_write_CN_na	154452
161.168	0.0	131	MI_read_EN_a	161168
167.118	0.0	132	ME_read_EN_a	167118
173.718	0.0	151	MI_read_EN_c	173718
179.668	0.0	152	ME_read_EN_c	179668
186.184	0.0	31	MI_write_CN_pie	186184
192.134	0.0	32	ME_write_CN_pie	192134
198.651	0.0	111	MI_read_CN_pie	198651
204.601	0.0	112	ME_read_CN_pie	204601
211.134	0.0	21	MI_write_CN_shu	211134
217.084	0.0	22	ME_write_CN_shu	217084
223.501	0.0	61	MI_write_EN_b	223501
229.45	0.0	62	ME_write_EN_b	229450
235.984	0.0	81	MI_write_EN_d	235984
241.934	0.0	82	ME_write_EN_d	241934
248.467	0.0	141	MI_read_EN_b	248467
254.417	0.0	142	ME_read_EN_b	254417
260.983	0.0	101	MI_read_CN_shu	260983
266.933	0.0	102	ME_read_CN_shu	266933
273.65	0.0	91	MI_read_CN_heng	273650
279.6	0.0	92	ME_read_CN_heng	279600
286.266	0.0	161	MI_read_EN_d	286266
292.216	0.0	162	ME_read_EN_d	292216
300.783	0.0	61	MI_write_EN_b	300783
306.733	0.0	62	ME_write_EN_b	306733
313.233	0.0	21	MI_write_CN_shu	313233
319.182	0.0	22	ME_write_CN_shu	319182
325.766	0.0	151	MI_read_EN_c	325766
331.716	0.0	152	ME_read_EN_c	331716
338.032	0.0	131	MI_read_EN_a	338032
343.982	0.0	132	ME_read_EN_a	343982
350.349	0.0	41	MI_write_CN_na	350349
356.299	0.0	42	ME_write_CN_na	356299
362.665	0.0	81	MI_write_EN_d	362665
368.615	0.0	82	ME_write_EN_d	368615
374.915	0.0	51	MI_write_EN_a	374915
380.865	0.0	52	ME_write_EN_a	380865
387.348	0.0	111	MI_read_CN_pie	387348
393.298	0.0	112	ME_read_CN_pie	393298
399.748	0.0	31	MI_write_CN_pie	399748
405.698	0.0	32	ME_write_CN_pie	405698
412.198	0.0	11	MI_write_CN_heng	412198
418.148	0.0	12	ME_write_CN_heng	418148
424.964	0.0	141	MI_read_EN_b	424964
430.914	0.0	142	ME_read_EN_b	430914
437.431	0.0	71	MI_write_EN_c	437431
443.381	0.0	72	ME_write_EN_c	443381
449.964	0.0	121	MI_read_CN_na	449964
455.914	0.0	122	ME_read_CN_na	455914
