onset	duration	value	trial_type	sample
11.364	0.0	71	MI_write_EN_c	11364
17.314	0.0	72	ME_write_EN_c	17314
24.047	0.0	111	MI_read_CN_pie	24047
29.997	0.0	112	ME_read_CN_pie	29997
36.497	0.0	11	MI_write_CN_heng	36497
42.447	0.0	12	ME_write_CN_heng	42447
49.114	0.0	81	MI_write_EN_d	49114
55.063	0.0	82	ME_write_EN_d	55063
61.913	0.0	101	MI_read_CN_shu	61913
67.863	0.0	102	ME_read_CN_shu	67863
74.797	0.0	131	MI_read_EN_a	74797
80.746	0.0	132	ME_read_EN_a	80746
87.663	0.0	61	MI_write_EN_b	87663
93.613	0.0	62	ME_write_EN_b	93613
100.296	0.0	41	MI_write_CN_na	100296
106.246	0.0	42	ME_write_CN_na	106246
113.229	0.0	121	MI_read_CN_na	113229
119.18	0.0	122	ME_read_CN_na	119180
125.746	0.0	21	MI_write_CN_shu	125746
131.696	0.0	22	ME_write_CN_shu	131696
138.662	0.0	151	MI_read_EN_c	138662
144.612	0.0	152	ME_read_EN_c	144612
151.396	0.0	51	MI_write_EN_a	151396
157.346	0.0	52	ME_write_EN_a	157346
164.412	0.0	141	MI_read_EN_b	164412
170.362	0.0	142	ME_read_EN_b	170362
177.212	0.0	91	MI_read_CN_heng	177212
183.162	0.0	92	ME_read_CN_heng	183162
190.062	0.0	161	MI_read_EN_d	190062
196.012	0.0	162	ME_read_EN_d	196012
202.878	0.0	31	MI_write_CN_pie	202878
208.828	0.0	32	ME_write_CN_pie	208828
215.661	0.0	61	MI_write_EN_b	215661
221.611	0.0	62	ME_write_EN_b	221611
228.095	0.0	141	MI_read_EN_b	228095
234.044	0.0	142	ME_read_EN_b	234044
240.894	0.0	31	MI_write_CN_pie	240894
246.844	0.0	32	ME_write_CN_pie	246844
253.711	0.0	21	MI_write_CN_shu	253711
259.661	0.0	22	ME_write_CN_shu	259661
266.811	0.0	161	MI_read_EN_d	266811
272.761	0.0	162	ME_read_EN_d	272761
279.777	0.0	131	MI_read_EN_a	279777
285.727	0.0	132	ME_read_EN_a	285727
292.911	0.0	81	MI_write_EN_d	292911
298.86	0.0	82	ME_write_EN_d	298860
306.11	0.0	91	MI_read_CN_heng	306110
312.06	0.0	92	ME_read_CN_heng	312060
319.093	0.0	101	MI_read_CN_shu	319093
325.043	0.0	102	ME_read_CN_shu	325043
333.21	0.0	51	MI_write_EN_a	333210
339.16	0.0	52	ME_write_EN_a	339160
346.31	0.0	151	MI_read_EN_c	346310
352.259	0.0	152	ME_read_EN_c	352259
359.076	0.0	111	MI_read_CN_pie	359076
365.026	0.0	112	ME_read_CN_pie	365026
372.059	0.0	11	MI_write_CN_heng	372059
378.009	0.0	12	ME_write_CN_heng	378009
384.876	0.0	41	MI_write_CN_na	384876
390.826	0.0	42	ME_write_CN_na	390826
397.442	0.0	121	MI_read_CN_na	397442
403.392	0.0	122	ME_read_CN_na	403392
410.492	0.0	71	MI_write_EN_c	410492
416.442	0.0	72	ME_write_EN_c	416442
