onset	duration	value	trial_type	sample
12.844	0.0	11	MI_write_CN_heng	12844
18.81	0.0	12	ME_write_CN_heng	18810
28.11	0.0	61	MI_write_EN_b	28110
34.059	0.0	62	ME_write_EN_b	34059
40.944	0.0	151	MI_read_EN_c	40944
46.893	0.0	152	ME_read_EN_c	46893
53.593	0.0	21	MI_write_CN_shu	53593
59.543	0.0	22	ME_write_CN_shu	59543
66.109	0.0	81	MI_write_EN_d	66109
72.059	0.0	82	ME_write_EN_d	72059
78.328	0.0	51	MI_write_EN_a	78328
84.276	0.0	52	ME_write_EN_a	84276
90.659	0.0	111	MI_read_CN_pie	90659
96.609	0.0	112	ME_read_CN_pie	96609
104.842	0.0	141	MI_read_EN_b	104842
110.792	0.0	142	ME_read_EN_b	110792
117.192	0.0	31	MI_write_CN_pie	117192
123.142	0.0	32	ME_write_CN_pie	123142
129.558	0.0	121	MI_read_CN_na	129558
135.508	0.0	122	ME_read_CN_na	135508
142.159	0.0	161	MI_read_EN_d	142159
148.108	0.0	162	ME_read_EN_d	148108
154.443	0.0	101	MI_read_CN_shu	154443
160.391	0.0	102	ME_read_CN_shu	160391
166.924	0.0	41	MI_write_CN_na	166924
172.876	0.0	42	ME_write_CN_na	172876
179.241	0.0	131	MI_read_EN_a	179241
185.191	0.0	132	ME_read_EN_a	185191
191.474	0.0	71	MI_write_EN_c	191474
197.424	0.0	72	ME_write_EN_c	197424
203.791	0.0	91	MI_read_CN_heng	203791
209.741	0.0	92	ME_read_CN_heng	209741
216.024	0.0	71	MI_write_EN_c	216024
221.974	0.0	72	ME_write_EN_c	221974
230.691	0.0	151	MI_read_EN_c	230691
236.641	0.0	152	ME_read_EN_c	236641
243.04	0.0	91	MI_read_CN_heng	243040
248.99	0.0	92	ME_read_CN_heng	248990
255.257	0.0	11	MI_write_CN_heng	255257
261.207	0.0	12	ME_write_CN_heng	261207
267.523	0.0	131	MI_read_EN_a	267523
273.474	0.0	132	ME_read_EN_a	273474
281.606	0.0	41	MI_write_CN_na	281606
287.558	0.0	42	ME_write_CN_na	287558
293.99	0.0	81	MI_write_EN_d	293990
299.94	0.0	82	ME_write_EN_d	299940
306.306	0.0	21	MI_write_CN_shu	306306
312.256	0.0	22	ME_write_CN_shu	312256
318.756	0.0	61	MI_write_EN_b	318756
324.707	0.0	62	ME_write_EN_b	324707
331.023	0.0	111	MI_read_CN_pie	331023
336.972	0.0	112	ME_read_CN_pie	336972
346.689	0.0	121	MI_read_CN_na	346689
352.639	0.0	122	ME_read_CN_na	352639
359.172	0.0	161	MI_read_EN_d	359172
365.122	0.0	162	ME_read_EN_d	365122
371.505	0.0	141	MI_read_EN_b	371505
377.457	0.0	142	ME_read_EN_b	377457
383.788	0.0	51	MI_write_EN_a	383788
389.738	0.0	52	ME_write_EN_a	389738
396.122	0.0	31	MI_write_CN_pie	396122
402.072	0.0	32	ME_write_CN_pie	402072
408.538	0.0	101	MI_read_CN_shu	408538
414.488	0.0	102	ME_read_CN_shu	414488
