onset	duration	value	trial_type	sample
13.385	0.0	101	MI_read_CN_shu	13385
19.335	0.0	102	ME_read_CN_shu	19335
25.951	0.0	91	MI_read_CN_heng	25951
31.901	0.0	92	ME_read_CN_heng	31901
38.218	0.0	141	MI_read_EN_b	38218
44.168	0.0	142	ME_read_EN_b	44168
50.701	0.0	51	MI_write_EN_a	50701
56.668	0.0	52	ME_write_EN_a	56668
62.984	0.0	61	MI_write_EN_b	62984
68.935	0.0	62	ME_write_EN_b	68935
75.234	0.0	111	MI_read_CN_pie	75234
81.184	0.0	112	ME_read_CN_pie	81184
87.618	0.0	11	MI_write_CN_heng	87618
93.568	0.0	12	ME_write_CN_heng	93568
99.984	0.0	31	MI_write_CN_pie	99984
105.934	0.0	32	ME_write_CN_pie	105934
112.25	0.0	151	MI_read_EN_c	112250
118.2	0.0	152	ME_read_EN_c	118200
124.517	0.0	121	MI_read_CN_na	124517
130.467	0.0	122	ME_read_CN_na	130467
136.8	0.0	71	MI_write_EN_c	136800
142.75	0.0	72	ME_write_EN_c	142750
149.069	0.0	161	MI_read_EN_d	149069
155.016	0.0	162	ME_read_EN_d	155016
163.116	0.0	41	MI_write_CN_na	163116
169.066	0.0	42	ME_write_CN_na	169066
175.45	0.0	81	MI_write_EN_d	175450
181.4	0.0	82	ME_write_EN_d	181400
188.966	0.0	131	MI_read_EN_a	188966
194.918	0.0	132	ME_read_EN_a	194918
201.299	0.0	21	MI_write_CN_shu	201299
207.249	0.0	22	ME_write_CN_shu	207249
213.683	0.0	41	MI_write_CN_na	213683
219.632	0.0	42	ME_write_CN_na	219632
225.965	0.0	21	MI_write_CN_shu	225965
231.915	0.0	22	ME_write_CN_shu	231915
240.532	0.0	61	MI_write_EN_b	240532
246.482	0.0	62	ME_write_EN_b	246482
252.915	0.0	71	MI_write_EN_c	252915
258.882	0.0	72	ME_write_EN_c	258882
265.215	0.0	161	MI_read_EN_d	265215
271.165	0.0	162	ME_read_EN_d	271165
277.515	0.0	11	MI_write_CN_heng	277515
283.465	0.0	12	ME_write_CN_heng	283465
289.834	0.0	101	MI_read_CN_shu	289834
295.781	0.0	102	ME_read_CN_shu	295781
302.214	0.0	141	MI_read_EN_b	302214
308.164	0.0	142	ME_read_EN_b	308164
314.548	0.0	31	MI_write_CN_pie	314548
320.497	0.0	32	ME_write_CN_pie	320497
327.664	0.0	81	MI_write_EN_d	327664
333.615	0.0	82	ME_write_EN_d	333615
339.897	0.0	151	MI_read_EN_c	339897
345.865	0.0	152	ME_read_EN_c	345865
352.13	0.0	111	MI_read_CN_pie	352130
358.08	0.0	112	ME_read_CN_pie	358080
365.43	0.0	91	MI_read_CN_heng	365430
371.38	0.0	92	ME_read_CN_heng	371380
377.731	0.0	51	MI_write_EN_a	377731
383.681	0.0	52	ME_write_EN_a	383681
390.013	0.0	131	MI_read_EN_a	390013
395.963	0.0	132	ME_read_EN_a	395963
402.363	0.0	121	MI_read_CN_na	402363
408.313	0.0	122	ME_read_CN_na	408313
