onset	duration	value	trial_type	sample
10.596	0.0	41	MI_write_CN_na	10596
16.546	0.0	42	ME_write_CN_na	16546
23.896	0.0	101	MI_read_CN_shu	23896
29.846	0.0	102	ME_read_CN_shu	29846
37.663	0.0	161	MI_read_EN_d	37663
43.612	0.0	162	ME_read_EN_d	43612
50.562	0.0	31	MI_write_CN_pie	50562
56.512	0.0	32	ME_write_CN_pie	56512
63.179	0.0	81	MI_write_EN_d	63179
69.128	0.0	82	ME_write_EN_d	69128
75.862	0.0	71	MI_write_EN_c	75862
81.812	0.0	72	ME_write_EN_c	81812
88.562	0.0	91	MI_read_CN_heng	88562
94.511	0.0	92	ME_read_CN_heng	94511
101.361	0.0	11	MI_write_CN_heng	101361
107.311	0.0	12	ME_write_CN_heng	107311
113.928	0.0	121	MI_read_CN_na	113928
119.878	0.0	122	ME_read_CN_na	119878
130.061	0.0	131	MI_read_EN_a	130061
136.011	0.0	132	ME_read_EN_a	136011
142.944	0.0	21	MI_write_CN_shu	142944
148.894	0.0	22	ME_write_CN_shu	148894
157.077	0.0	51	MI_write_EN_a	157077
163.027	0.0	52	ME_write_EN_a	163027
169.744	0.0	141	MI_read_EN_b	169744
175.694	0.0	142	ME_read_EN_b	175694
182.744	0.0	111	MI_read_CN_pie	182744
188.693	0.0	112	ME_read_CN_pie	188693
196.56	0.0	151	MI_read_EN_c	196560
202.51	0.0	152	ME_read_EN_c	202510
209.46	0.0	61	MI_write_EN_b	209460
215.41	0.0	62	ME_write_EN_b	215410
222.426	0.0	21	MI_write_CN_shu	222426
228.376	0.0	22	ME_write_CN_shu	228376
235.976	0.0	41	MI_write_CN_na	235976
241.926	0.0	42	ME_write_CN_na	241926
248.776	0.0	31	MI_write_CN_pie	248776
254.726	0.0	32	ME_write_CN_pie	254726
261.943	0.0	51	MI_write_EN_a	261943
267.892	0.0	52	ME_write_EN_a	267892
274.676	0.0	151	MI_read_EN_c	274676
280.625	0.0	152	ME_read_EN_c	280625
295.192	0.0	101	MI_read_CN_shu	295192
301.142	0.0	102	ME_read_CN_shu	301142
308.342	0.0	11	MI_write_CN_heng	308342
314.292	0.0	12	ME_write_CN_heng	314292
321.192	0.0	121	MI_read_CN_na	321192
327.142	0.0	122	ME_read_CN_na	327142
333.608	0.0	111	MI_read_CN_pie	333608
339.558	0.0	112	ME_read_CN_pie	339558
346.275	0.0	81	MI_write_EN_d	346275
352.224	0.0	82	ME_write_EN_d	352224
360.408	0.0	131	MI_read_EN_a	360408
366.358	0.0	132	ME_read_EN_a	366358
373.074	0.0	161	MI_read_EN_d	373074
379.024	0.0	162	ME_read_EN_d	379024
386.057	0.0	61	MI_write_EN_b	386057
392.007	0.0	62	ME_write_EN_b	392007
398.791	0.0	91	MI_read_CN_heng	398791
404.74	0.0	92	ME_read_CN_heng	404740
411.34	0.0	71	MI_write_EN_c	411340
417.29	0.0	72	ME_write_EN_c	417290
423.94	0.0	141	MI_read_EN_b	423940
429.89	0.0	142	ME_read_EN_b	429890
